city_index,country,location_name,MAE,RMSE,SMAPE_%,R2
79,Saudi Arabia,Riyadh,8.777936685219624,9.736433877838412,57.62205564041874,-2.8296994910730513
80,Sweden,Stockholm,6.55729363875434,7.869618525070738,139.25205882484715,-0.8788416676378237
81,Saint Lucia,Castries,1.5577771478669278,1.6940503732528702,6.142318137265097,-5.259994125937294
82,Iran,Tehran,7.131903625337692,8.164521523085059,107.90119589075418,-2.4129119031354804
83,Israel,Jerusalem,6.509732393498581,7.6977582167671414,63.06655672875583,-4.5350095089491225
84,Lithuania,Vilnius,5.452361517821779,6.892226255418468,97.34695404812844,0.37384826622507406
85,Liechtenstein,Vaduz,6.412012604156669,7.874452838583691,150.89985103043776,-2.851300903604308
86,Vietnam,Hanoi,9.709530632091191,10.698508671741482,46.55884427617192,-4.068043485979856
87,Belarus,Minsk,6.877429818211434,8.353019329168877,108.89546169294442,0.3028000717428363
88,Benin,Porto-Novo,1.6443750929990733,1.8615316880741228,6.062516242265216,-0.8919411521901173
89,Kyrghyzstan,Bishkek,6.082172192456319,7.870381966737188,99.5743063808668,-0.09609735318811174
90,Lebanon,Beirut,9.027052115332657,9.754966355822424,82.71325756141347,-19.754990381064115
91,Liberia,Monrovia,0.5585803909356121,0.8255317870564677,2.3109705731734453,-0.12480727571720851
92,Mali,Bamako,2.399023058601869,2.9032844176790578,10.488425484467689,0.3948900623169015
93,Kiribati,Tarawa,0.9095497186939024,1.0033580965201747,3.221712212840808,-3.8852242369445653
94,Kazakhstan,Astana,8.547179114759544,10.176954464493402,105.1214489062362,0.21545701858256583
95,Bulgaria,Sofia,3.6829915669367908,4.490734834598484,122.05243354380244,-0.24801816715500902
96,Uruguay,Montevideo,5.826322885730925,6.75735373608783,26.89036683333656,-4.583051473234418
97,Mauritania,Nouakchott,5.7902519480859125,6.721302020612688,37.7343545048129,-10.90726170395045
98,Mauritius,Port Louis,1.9637677895747983,2.205569074029598,6.987489471941323,-3.7714908683823216
99,Malaysia,Kuala Lumpur,3.574155541380993,3.948645627719584,11.41768424281436,-3.9373395449777933
100,Denmark,Copenhagen,2.8042874104242075,3.594920128415126,113.3208155302019,-0.13876938152909024
101,Zimbabwe,Harare,1.748178488012358,2.1234614047768994,9.276021052822749,-0.393924210087091
102,Tajikistan,Dushanbe,6.176539764618465,7.290372175532387,65.78076170146356,-0.3082390047138337
103,Algeria,Algiers,4.611721313790372,5.641512704422412,43.802898355254484,-0.6650647616999519
104,Argentina,Buenos Aires,2.729328623855272,3.44466542807032,14.357698247330438,0.06017635682278277
105,South Korea,Seoul,9.463349027595749,10.849935208611976,142.5382150977698,-0.7016071167202853
106,Egypt,Cairo,7.708903555332088,8.443425231784342,58.64105976149933,-7.223021974917398
107,Sudan,Juba,12.935508951025977,14.109056850581242,74.19167600739195,-10.47655777398812
108,Djibouti,Djibouti,0.9459813073020678,1.1788201461883634,3.6899384030602578,0.45554987301429384
109,Swaziland,Mbabane,3.7154744688815664,4.533673568002254,17.744256582708687,-1.2463199589867782
110,Sudan,Khartoum,10.866060212400448,11.97460122658263,54.07654965111334,-8.062641701748618
111,Seychelles Islands,Victoria,2.3912559374522964,2.6966615730656196,8.34377612700932,-2.9459993974896497
112,Somalia,Mogadishu,1.3975438393374657,1.6920989153468555,4.888696016910925,-0.7850599910086136
113,Montenegro,Podgorica,11.188018593750282,12.122815134866201,177.08083635106257,-7.295897572694402
114,North Korea,Pyongyang,14.804196456580867,16.48286987761568,155.90577323718605,-1.9678240658291903
115,Norway,Oslo,9.152111988410123,10.246565325066026,169.38030449237064,-2.447567645408836
116,Pakistan,Islamabad,5.0139909670625284,6.23164990012648,25.062538767051528,-0.6563804559125939
117,Romania,Bucharest,9.489228665330717,10.410865293496775,163.1143265292549,-2.335912928393418
118,Qatar,Doha,7.998734574258176,8.745473150125955,41.12433207442603,-6.7997234745711745
119,Saint Kitts and Nevis,Basseterre,2.170150615124921,2.42799741689677,9.14490311323214,-5.347774097374272
120,Philippines,Manila,2.8320078505598762,3.402360696501247,9.158340978963025,-1.1765354470395248
121,Estonia,Tallinn,7.107212208041631,8.557705056601057,121.01677529099848,-0.4882520134575594
122,Ethiopia,Addis Ababa,1.6311930290992636,2.0805125162280538,9.450814815275779,-1.4802912323099506
123,Democratic Republic of Congo,Kinshasa,0.8903842365996837,1.171573740994205,3.7290719260487633,-0.5002060598964917
124,Czech Republic,Prague,9.273519197384411,10.339327166353918,171.53950956282702,-4.476001545801376
125,Congo,Brazzaville,0.8980971851580253,1.1841501717735528,3.754488975730894,-0.49095950275321654
126,Comoros,Moroni,2.895971718743246,3.35980210986851,10.351044144261259,-1.6805327449054683
127,Canada,Ottawa,6.33548751886484,7.838944450727419,98.80912781655444,0.07570977371340537
128,India,New Delhi,14.737973801263179,16.110410859740874,80.90994710013692,-5.183100045729241
129,Venezuela,Caracas,4.985625924524873,5.675886541070266,24.33103657237094,-1.3561198147896505
130,Ireland,Dublin,3.7289706931464957,4.535799272828451,80.53343824926034,-0.8432405525590156
131,Lesotho,Maseru,5.451927100831598,6.089557821255871,25.731489793499772,-1.9418409720072383
132,Latvia,Riga,5.967629442247123,8.10255780375649,117.04017430464539,0.09113542097155669
133,Micronesia,Palikir,1.7821815554456575,2.274235452954004,6.06770765192391,-0.6966341844603954
134,Morocco,Rabat,4.47348778977507,5.4036904343643855,36.17392032009685,-2.147298798377664
