year_month,monthly_seasonal_max,monthly_seasonal_min,monthly_seasonal_mean,monthly_seasonal_std,point_count,monthly_seasonal_amplitude,city,feature
2025-11,2.093039899088146,-1.4268960267175943,0.04185798943273629,0.9433659609623903,30,3.51993592580574,Bern,wind_kph
2025-12,1.8689163947092309,-1.1769388029505268,0.014675127938278772,0.7614769162294269,31,3.0458551976597574,Bern,wind_kph
2026-01,2.555243524818745,-1.0936606425243214,0.016004675202985815,0.7942523496824886,31,3.6489041673430664,Bern,wind_kph
2026-02,2.59529081728113,-0.9683990149942986,0.05661952493789665,0.7536760494287772,28,3.5636898322754287,Bern,wind_kph
2026-03,2.3958230577183066,-0.856590441784504,0.02785656440150908,0.732758734967907,31,3.2524134995028104,Bern,wind_kph
2026-04,2.3517989623897506,-0.9009774735954408,0.031452557869249526,0.933813579988246,30,3.2527764359851914,Bern,wind_kph
2026-05,0.7918558832962448,-1.1065489435270304,-0.4279985786724634,0.4566706258548047,15,1.8984048268232752,Bern,wind_kph
2024-05,2.178483750374245,-2.192627563587213,-0.06565299185233074,1.3503986715920147,16,4.371111313961458,Bern,air_quality_PM2.5
2024-06,1.9674297053149687,-1.4635373689483886,0.03998638686871676,0.9815295880663641,30,3.430967074263357,Bern,air_quality_PM2.5
2024-07,1.76803387562661,-1.753229099267443,0.026383534043677742,0.9302717075144785,31,3.521262974894053,Bern,air_quality_PM2.5
2024-08,2.654357020664125,-2.066500551145627,0.008467459615570562,1.3326299970924929,31,4.720857571809752,Bern,air_quality_PM2.5
2024-09,5.2198918938312175,-3.2601947948728016,-0.0994063376602503,2.0893129020226198,30,8.48008668870402,Bern,air_quality_PM2.5
2024-10,11.075539280410784,-5.445603810053956,0.042270163439023956,3.4551691261222937,31,16.52114309046474,Bern,air_quality_PM2.5
2024-11,18.0548228150938,-7.368782992252015,0.11938344917964562,5.486618627786664,30,25.423605807345815,Bern,air_quality_PM2.5
2024-12,20.761095803105835,-9.193031171684838,-0.13326767521247251,6.289434545021649,31,29.954126974790675,Bern,air_quality_PM2.5
2025-01,20.746948906059888,-8.554429527030505,-0.2894827316638572,6.497195087451894,31,29.30137843309039,Bern,air_quality_PM2.5
2025-02,19.95281837791581,-9.490934411816133,-0.13566946137120411,6.415684129822077,28,29.443752789731946,Bern,air_quality_PM2.5
2025-03,18.21820659207632,-7.973217860772602,-0.04439624325014931,5.057000204611409,31,26.19142445284892,Bern,air_quality_PM2.5
2025-04,17.238421026252603,-5.304552857228955,0.21010652879209252,4.315729917658894,30,22.542973883481558,Bern,air_quality_PM2.5
2025-05,15.261330689445382,-6.162668464554549,0.18196631415073927,4.028171467758213,31,21.42399915399993,Bern,air_quality_PM2.5
2025-06,11.177256030380638,-5.951991414124455,0.16099257146985183,3.770795134576041,30,17.129247444505094,Bern,air_quality_PM2.5
2025-07,8.48346352857426,-4.929937434634533,0.05195496001964221,3.5089740001267797,31,13.413400963208794,Bern,air_quality_PM2.5
2025-08,7.972957638938467,-5.742310390849267,-0.22300188470036275,3.4951889701477987,31,13.715268029787733,Bern,air_quality_PM2.5
2025-09,7.642420280490048,-5.500291400734661,-0.08413073781278106,3.374998115463345,30,13.142711681224709,Bern,air_quality_PM2.5
2025-10,7.347816669191843,-4.46782602551855,-0.09155802841103043,3.044237176162362,31,11.815642694710393,Bern,air_quality_PM2.5
2025-11,5.558213786365158,-3.751097059824137,0.1392534533968779,2.1956773341221587,30,9.309310846189295,Bern,air_quality_PM2.5
2025-12,3.14376091042358,-2.154623958539823,0.12375259304319618,1.5152971750323607,31,5.298384868963403,Bern,air_quality_PM2.5
2026-01,2.954069335304431,-3.263191067174151,-0.027526108495838718,1.5806427083035386,31,6.217260402478582,Bern,air_quality_PM2.5
2026-02,3.691311820125193,-3.645237088248417,0.12069055363803148,1.873889035136126,28,7.33654890837361,Bern,air_quality_PM2.5
2026-03,3.3118802028849537,-3.734687050336404,-0.03906437666206259,2.0939660082491773,31,7.046567253221358,Bern,air_quality_PM2.5
2026-04,5.460469303299129,-4.145549314140234,0.03991237108310193,2.6886553269507583,30,9.606018617439362,Bern,air_quality_PM2.5
2026-05,2.1991851056648586,-5.192864049955404,-1.450490558346227,2.5456829048783067,15,7.392049155620263,Bern,air_quality_PM2.5
2024-05,3.688212962594997,-2.456829963052928,-0.09397190066135275,1.7911499264329558,16,6.145042925647925,Bern,air_quality_PM10
2024-06,2.820078554377196,-1.7770735670453963,0.06866625230977301,1.1604671279032408,30,4.597152121422592,Bern,air_quality_PM10
2024-07,2.884310942063832,-2.135371842498408,0.09114316131852904,1.217208361753763,31,5.0196827845622405,Bern,air_quality_PM10
2024-08,4.425068790660171,-2.900370604773814,0.12612040887343007,1.884443634250018,31,7.3254393954339845,Bern,air_quality_PM10
2024-09,7.907499297997001,-4.295201713600815,-0.09716227093832588,2.7859201908245055,30,12.202701011597817,Bern,air_quality_PM10
2024-10,10.956029765395892,-6.700209319147731,0.08863239266053022,3.9048406571827954,31,17.65623908454362,Bern,air_quality_PM10
2024-11,14.934071712831816,-8.79971829697545,0.10760584751176043,5.576734026952436,30,23.733790009807265,Bern,air_quality_PM10
2024-12,12.9124956439385,-10.69773375113865,-0.20506062425925795,6.170433742829391,31,23.61022939507715,Bern,air_quality_PM10
2025-01,11.911451607303052,-9.308118925118938,-0.2548534797903026,6.523119172933659,31,21.21957053242199,Bern,air_quality_PM10
2025-02,13.594262946354805,-13.00371178468054,-0.13173074590887174,6.828547775711731,28,26.597974731035343,Bern,air_quality_PM10
2025-03,11.997157797591711,-10.757157825783151,-0.053965884405169244,5.4477642270069495,31,22.754315623374865,Bern,air_quality_PM10
2025-04,12.687790747998946,-7.017277362834981,0.191837902208611,4.750924432096099,30,19.705068110833928,Bern,air_quality_PM10
2025-05,13.796999640027211,-9.079672928856056,0.09907137535726186,4.495479360189353,31,22.876672568883265,Bern,air_quality_PM10
2025-06,12.678539312136571,-7.867215559242621,0.1671762581283848,4.456072918654997,30,20.54575487137919,Bern,air_quality_PM10
2025-07,12.017146720626387,-7.345881487090126,-0.010577693874467175,4.481126850184411,31,19.363028207716514,Bern,air_quality_PM10
2025-08,12.21456932759714,-8.728852660298331,-0.2756243315283277,4.706397202062931,31,20.94342198789547,Bern,air_quality_PM10
2025-09,10.99533205462286,-7.900851528674032,-0.10124942146521984,4.624433596847443,30,18.896183583296892,Bern,air_quality_PM10
2025-10,8.946620000121548,-6.388063595997623,-0.011029669895090046,3.9583377843102654,31,15.33468359611917,Bern,air_quality_PM10
2025-11,5.177315876711812,-4.597413419582727,0.15632972725178534,2.719428471946555,30,9.774729296294538,Bern,air_quality_PM10
2025-12,3.3350090966421915,-2.8943650541202603,0.1170061193706195,1.8228341436047781,31,6.229374150762451,Bern,air_quality_PM10
2026-01,4.391074678847802,-4.164873896033696,-0.019985938458588832,1.9504384773653822,31,8.555948574881498,Bern,air_quality_PM10
2026-02,5.150702400275472,-4.042292112074372,0.12132310095498425,2.2376787389059496,28,9.192994512349845,Bern,air_quality_PM10
2026-03,4.561821393881419,-4.374157194517597,-0.07688971466254925,2.4954548166529227,31,8.935978588399017,Bern,air_quality_PM10
2026-04,8.455223911592231,-4.53034796779347,0.010278535310088916,3.316338162165477,30,12.985571879385702,Bern,air_quality_PM10
2026-05,1.9818990972645991,-6.038336121987225,-1.7132503645262838,2.668147224007152,15,8.020235219251823,Bern,air_quality_PM10
