city_index,country,location_name,MAE,RMSE,SMAPE_%,R2
0,Afghanistan,Kabul,5.86650944519043,7.512433272430194,105.317307321241,-0.4561578558573227
1,Thailand,Nan,4.6802024688720705,5.368250692733087,15.148242858255367,-1.2531755668513895
2,Vatican City,Vatican City,4.019877359390258,4.8052020430625495,44.41210574581944,-0.918483420021309
3,Japan,Tokyo,5.356880521774292,6.300716524693309,49.90142012638364,-0.5920232919324966
4,Jordan,Amman,6.778194139480591,7.462428255000797,93.75017989575362,-4.4804113648048105
5,Iraq,Baghdad,10.4587479801178,11.15645921217846,105.78358732370839,-4.578686499597963
6,Burundi,Bujumbura,1.5026835479736331,1.8862879361563436,6.668609661975798,-0.8908709805778112
7,Ukraine,Kyiv,9.069052528381349,10.21429463236946,136.6577543618237,-0.3881946277662913
8,Uzbekistan,Tashkent,9.446809299468994,10.843217122512476,125.80629732067845,-1.4358856959311566
9,Malta,Valletta,2.7347866611480725,3.2954039710679552,19.209125213657295,-1.1757759704731985
10,Ghana,Accra,1.4689033470153805,1.7199310728905326,5.56979353452431,-1.2162856524716656
11,Poland,Warsaw,4.854859746932983,6.023512903534469,119.3810758183101,0.22542920627754637
12,Fiji Islands,Suva,1.6093154792785647,1.876230293913482,5.85384814061887,-0.07998362825776839
13,Equatorial Guinea,Malabo,0.9922758064270019,1.2346462386166699,3.918639363068514,-0.521162976930645
14,Eritrea,Asmara,3.2581909637451174,3.902093164134181,20.183314100957976,-1.743651648071117
15,Chad,N'djamena,6.810471912384034,7.884452886685017,33.64340308348187,-2.6545388368535874
16,Senegal,Dakar,6.358655309677123,7.1111751255915046,40.88355306637773,-29.749442804103342
17,Marshall Islands,Majuro,0.8739951705932618,1.1401216068488205,3.0687336337391184,-0.16496187831410203
18,Malawi,Lilongwe,4.088179441452026,4.415356332185016,22.075095634108287,-7.909111221777728
19,Mozambique,Maputo,2.230658836364746,2.8059913052142,8.771335828841712,-0.6588070131434145
20,United Arab Emirates,Abu Dhabi,3.847032707214355,5.034088744819948,17.13205650220624,-2.927304786697164
21,Vanuatu,Port Vila,1.1978983573913575,1.475269306497391,4.202970276921042,0.030556299660139397
22,Italy,Rome,3.642448783874512,4.461402392213953,44.83784163863669,-0.6472698339565917
23,Kenya,Nairobi,1.3805963935852046,1.7028935091093453,6.970344164448259,-0.6399146426502993
24,Uganda,Kampala,3.359501796722413,3.787601794703368,15.865892742379135,-2.648695750044045
25,Bosnia and Herzegovina,Sarajevo,5.258835556030274,6.426484808451431,145.58030320493597,-0.8995103594767009
26,Angola,Luanda,1.250426685333252,1.4483935190497514,4.897835158503219,-2.8836085557293476
27,Sri Lanka,Colombo,2.6863553924560546,3.123662208420943,8.907882440309958,-3.8231663827568987
28,Spain,Madrid,3.077906257629394,3.78721930629015,53.45368702640061,-0.5892323417728611
29,Andorra,Andorra La Vella,4.455133403778076,5.405360284056789,115.17131951168564,-1.124277774143568
30,Zambia,Lusaka,5.261278308868408,5.825182330512714,32.6862308422632,-15.473807740420202
31,Switzerland,Bern,7.411885860443114,8.631397121145373,157.6703676682715,-4.752229770333711
32,South Africa,Pretoria,2.8253910026550284,3.5384600043048593,14.106289765896014,-1.2738402930811277
33,Hungary,Budapest,4.767260707855225,5.530586891293119,133.2317138542571,0.03017474792322583
34,Rwanda,Kigali,1.6781332283020018,2.083471003565066,8.417555691537949,-0.32989489846265574
35,Papua New Guinea,Port Moresby,1.7857785301208502,2.1999765118223644,6.357793148646978,-1.0203916356380058
36,Oman,Muscat,3.935574588775635,4.749612656531104,15.358109938777458,-1.3822519273468576
37,Niger,Niamey,2.3562493438720704,2.8487568006094466,9.877236934604564,0.32490670554872747
38,Nigeria,Abuja,4.317454906463623,4.778579640530982,19.09808361451323,-4.90647836686025
39,Namibia,Windhoek,5.9543162307739275,6.904591307752171,29.265485433762624,-2.30550956339353
40,Netherlands,Amsterdam,4.466464584350586,5.278567925425281,117.30050118692607,-1.251043517287373
41,Cyprus,Nicosia,8.5905068359375,9.320056498939037,90.8890209639348,-10.580529158671307
42,Serbia,Belgrade,4.952163904190064,5.763580402538693,135.05805492905336,-0.4924726410991338
43,Indonesia,Jakarta,2.154514316558838,2.653558531221574,7.340128985808674,-0.3934416678577475
44,Cape Verde,Praia,1.3408985137939455,1.7519209518092647,6.643793992300556,-0.8256048892068157
45,Solomon Islands,Honiara,1.8980114135742183,2.3182070794221685,6.577440596720044,-0.23739149406424276
46,Slovakia,Bratislava,2.833262716293335,3.5941463539642537,87.8891296483572,0.4283457380736705
47,Singapore,Singapore,2.7951227951049806,3.143347497529061,9.298531404650365,-1.8066983442172693
48,Slovenia,Ljubljana,3.03740509223938,3.8876736555674443,103.64709392931401,0.27705663870927466
49,Germany,Berlin,5.084408462524415,6.086867436609529,147.1626175057263,-0.2437487347520988
50,Finland,Helsinki,8.810652713775632,10.261079790684205,124.72101620096288,-0.5169926907523676
51,Russia,Moscow,7.259130744934082,8.502007600370595,121.51772686471327,0.0865975055711855
52,Madagascar,Antananarivo,3.558367713928223,3.9685633563958445,16.457175582921742,-4.0320383743496
53,Burkina Faso,Ouagadougou,2.9918396453857423,3.683152150644855,12.723058833371542,0.0037128103921324485
54,Armenia,Yerevan,9.983949485778808,10.9813966856011,172.2188631466952,-3.304272837661321
55,Tuvalu,Funafuti,0.9938682136535643,1.2643994149773392,3.4346844197154502,-0.15058268813403441
56,Yemen,Sanaa,2.268167705535889,2.7611738034881017,12.327712336516116,-0.9851916202754418
57,Austria,Vienna,4.2109199867248535,5.1470042328685075,117.6587005239428,-0.0852157274762897
58,Botswana,Gaborone,3.433103160858154,4.2729762644612626,15.850772247967207,-1.6475113151825393
59,Bahrain,Manama,4.811661798477173,5.6223351241768755,25.99059710530165,-4.7747995666254885
60,Tanzania,Dodoma,1.88179822921753,2.2249444464777723,8.910337997692238,-0.9198851530564109
61,Turkmenistan,Ashgabat,10.922438776016234,12.643797520319103,152.44219239974333,-1.9531224031747092
62,Syria,Damascus,7.272444276809693,8.090806067569684,127.37635881013357,-2.340645754178818
63,Thailand,Bangkok,3.7785336799621585,4.328219655739997,11.582415628512429,-1.9328059003923972
64,Albania,Tirana,13.13633409500122,13.891918326740637,186.5913196040374,-13.252313908802542
65,Australia,Canberra,6.048449241638182,7.171182061126011,23.537368383746134,-0.45245908768935594
66,Azerbaijan,Baku,5.690062499999999,6.453050602110972,90.4581375915288,-1.9206087972044745
67,Bangladesh,Dhaka,6.620751091003419,7.139226480223519,24.510903841123405,-2.8633980398914303
68,Belgium,Brussels,7.127876916885376,8.163545919399457,172.19509600501257,-4.563032440379457
69,Gabon,Libreville,1.3675928840637201,1.6201569515982308,5.2624148415466125,-1.7214125585508446
70,Guinea,Conakry,1.6987646026611327,1.916713944480724,6.667576580189814,-2.8172483554115795
71,France,Paris,9.114035005569455,9.998638978861532,183.96967291556683,-10.933121641357086
72,Portugal,Lisbon,7.165759796142578,7.798525897365201,91.03924670936186,-12.041892692637019
73,New Zealand,Wellington,3.7131011428833016,4.359873815370985,24.041291910069077,-3.31476032031113
74,Mongolia,Ulaanbaatar,4.572527235031128,5.875696004189862,64.13284639504289,0.6632177059055127
75,Nepal,Kathmandu,4.293449029922486,4.799948986364565,22.76905508029672,-1.268513221036478
76,Indonesia,Laos,1.5582606315612795,2.0298711469160837,5.50750224707803,-0.7340923669384349
77,Guinea-Bissau,Bissau,5.051113668441773,5.76915983766541,27.36455544419945,-11.476722818707426
78,Central African Republic,Bangui,2.099285144805908,2.526605442674779,8.973443881046695,-2.1798730503310586
79,Saudi Arabia,Riyadh,9.131910383224488,10.105920538752256,60.65019511276299,-3.1258802395424805
80,Sweden,Stockholm,6.215805625915527,7.378044285348968,137.119880811239,-0.6514496489265553
81,Saint Lucia,Castries,1.4099709167480472,1.566171166306427,5.538246812104205,-4.350566103381137
82,Iran,Tehran,7.649465723037719,8.64043446056215,114.5215330760175,-2.8223879405731283
83,Israel,Jerusalem,6.202515499114991,7.3844097767601555,58.77261722318384,-4.093559886028674
84,Lithuania,Vilnius,5.856140346527101,7.2184035830213364,113.96584576383306,0.3131801227507752
85,Liechtenstein,Vaduz,5.850737010955811,7.053154891696821,154.55384915225403,-2.089822430762479
86,Vietnam,Hanoi,9.431739290237426,10.342767531151601,44.8786189843322,-3.736607227969185
87,Belarus,Minsk,7.110879886627195,8.615851553149765,118.70581958896638,0.25823425029227853
88,Benin,Porto-Novo,1.5758539772033695,1.7877527740695556,5.803793315421718,-0.7449447405553857
89,Kyrghyzstan,Bishkek,6.3025643978118895,8.124991228626168,105.11924337050948,-0.16816263411081733
90,Lebanon,Beirut,8.54311166381836,9.219368254808536,76.34489234602165,-17.538445301703224
91,Liberia,Monrovia,0.574037498474121,0.8202705436101543,2.373371005152079,-0.11051581608772976
92,Mali,Bamako,2.3668975944519044,2.855266128338343,10.346072759822638,0.41474072394174877
93,Kiribati,Tarawa,0.9766683921813964,1.0770921426002218,3.464500577343072,-4.629609870393137
94,Kazakhstan,Astana,8.210345668792726,9.600338931083028,105.53422228330514,0.3018412100741198
95,Bulgaria,Sofia,4.309728073120117,5.1581962926137335,140.29422343881342,-0.6465761229799274
96,Uruguay,Montevideo,4.778269466400147,5.652136411275107,22.7759817158261,-2.906102120222741
97,Mauritania,Nouakchott,5.667873359680175,6.631604282051055,36.71723834895735,-10.59157057899316
98,Mauritius,Port Louis,1.8821467094421391,2.114639407003349,6.669773939211256,-3.3861695160877634
99,Malaysia,Kuala Lumpur,3.6230962677001957,3.9940769874572357,11.577447994193784,-4.051606803220671
100,Denmark,Copenhagen,2.9969170837402346,3.6078966016344745,129.21457005293607,-0.1470053813709531
101,Zimbabwe,Harare,1.5125919342041017,1.8660669691441671,8.062696903011176,-0.0764772813448733
102,Tajikistan,Dushanbe,6.034345449447633,7.157743670630533,62.76398067408021,-0.26107227311891146
103,Algeria,Algiers,4.816369945526122,5.7951016549355,45.05886533672378,-0.7569609374557069
104,Argentina,Buenos Aires,2.629004547119141,3.3637499203775643,13.829967572793523,0.10381086439598786
105,South Korea,Seoul,9.359244636535644,10.7033382591829,140.47487363621,-0.6559358374972852
106,Egypt,Cairo,7.459589950561524,8.160722350775238,56.18514290278826,-6.6815936824884306
107,Sudan,Juba,12.344878213882446,13.381453043807742,69.4177760761787,-9.32338750121828
108,Djibouti,Djibouti,0.7751963958740232,0.9843000537163714,3.046632009408296,0.6204071510528801
109,Swaziland,Mbabane,3.684773010253906,4.495390269788813,17.621197483651617,-1.2085433307765778
110,Sudan,Khartoum,10.092336277008055,11.10010360545386,49.176026599498186,-6.787297307267818
111,Seychelles Islands,Victoria,2.4313825645446783,2.743274736648493,8.48517876305414,-3.0835956213708764
