city_index,country,location_name,MAE,RMSE,SMAPE_%,R2
0,Afghanistan,Kabul,3.0544425980170855,3.7312763933580926,120.8134612644685,0.14254291397628072
1,Thailand,Nan,2.5639249407088376,2.8784189696591596,9.502068976586022,-1.7495982825642193
2,Vatican City,Vatican City,4.380915029080785,5.460609166147321,64.04398810573065,-1.187873354580781
3,Japan,Tokyo,2.2976015971276813,3.005696885777504,22.501175623095733,0.07863738965275446
4,Jordan,Amman,3.6532321279813216,4.433796610567874,51.862137673261664,-0.9125151897462924
5,Iraq,Baghdad,4.957461627512987,5.703289857854522,73.99482388997922,-1.8738362152852632
6,Burundi,Bujumbura,2.390952521948018,2.791664617120274,10.487979925826393,-4.009008650747189
7,Ukraine,Kyiv,6.131399106846458,7.101927467991806,70.324512469502,-1.5155201440672355
8,Uzbekistan,Tashkent,6.580203426138482,7.993889445614824,152.57906574161183,-0.8014403531913352
9,Malta,Valletta,5.261662513431206,5.6323185597924645,35.133620213199954,-6.928225967718453
10,Ghana,Accra,0.7481569817196665,0.8887143047898793,2.855416244494292,-1.7367051820449029
11,Poland,Warsaw,3.6811792368618272,4.479632984494992,52.64159458236682,-0.05331428009361572
12,Fiji Islands,Suva,1.848676985344548,2.2784318044780596,6.734669531726835,-0.4825899050135001
13,Equatorial Guinea,Malabo,1.4701666084384148,1.8552451579125064,5.741310071574018,-0.8393526317392166
14,Eritrea,Asmara,2.9256659692790046,3.416478865575141,16.924850532533682,-0.836166659680285
15,Chad,N'djamena,2.0306582040347267,2.629571191692768,9.83750495999149,-0.37959032185721053
16,Senegal,Dakar,1.3926762165087285,1.5151776524945946,7.131451556881909,-5.88436410111413
17,Marshall Islands,Majuro,1.047780518435506,1.2477024548907218,3.6638446950501744,-1.1307985435810748
18,Malawi,Lilongwe,1.2251032101415151,1.516877213343761,5.432589388447677,0.001977258325710718
19,Mozambique,Maputo,3.7180271388701387,4.242531838381656,15.63809681084806,-3.1623338940474506
20,United Arab Emirates,Abu Dhabi,1.736334408902082,2.080058291482838,7.7923294587820795,-0.9434447657933114
21,Vanuatu,Port Vila,1.1754572154123488,1.5639238894640966,4.078390722367372,-0.08806349572334526
22,Italy,Rome,3.7082973885115025,4.561536846331617,66.92548966617397,-0.3120302161182529
23,Kenya,Nairobi,1.3131479742040972,1.655960370374821,6.445364620686533,-1.310392407323207
24,Uganda,Kampala,2.2043166732510904,2.6085253273273605,9.213843342625271,-2.398336583790097
25,Bosnia and Herzegovina,Sarajevo,4.185208581431321,5.655777073717004,140.4503608505553,-0.401873717896164
26,Angola,Luanda,1.3014636067019296,1.4674934650083502,4.909455353995629,-3.924903252740756
27,Sri Lanka,Colombo,1.7579863796266313,1.9609160739304687,5.9840512371403465,-2.3083322354854765
28,Spain,Madrid,5.451536663484359,6.016558412445046,183.12574173227537,-5.381063416761914
29,Andorra,Andorra La Vella,7.942842026850873,8.454691293874026,102.29946897802135,-5.0670992413948746
30,Zambia,Lusaka,1.4206310761320005,1.725107859263154,7.177751329425757,-0.3217988767770026
31,Switzerland,Bern,10.26258643674678,10.516623552165123,156.5720871759454,-20.013412929773605
32,South Africa,Pretoria,1.736171065033708,2.1078497639602154,8.479698591411974,-0.09669934216441356
33,Hungary,Budapest,4.950697994078551,5.752186677121323,101.13505495729014,-0.43233641595906747
34,Rwanda,Kigali,1.7103167431739066,2.0861233114509097,8.24990797273811,-0.26800223495204345
35,Papua New Guinea,Port Moresby,3.3816033269676233,3.7924108520233286,12.614189541140297,-3.17291825873159
36,Oman,Muscat,1.7032758440672637,2.151893402368429,7.296980197328233,0.0066190678629685085
37,Niger,Niamey,1.5592409854913623,2.0024798009997253,7.752655407868357,-0.7074592462819072
38,Nigeria,Abuja,3.3683589159768133,3.850332733011136,15.475076537902588,-2.4979000076439135
39,Namibia,Windhoek,1.9509896000715414,2.282629814008473,8.263821537699673,0.15885334046875277
40,Netherlands,Amsterdam,5.33749973986778,6.079860050337501,182.8430772886044,-2.16878069584214
41,Cyprus,Nicosia,2.448071111360413,2.938469243347267,20.70656971170502,-0.35142116970984305
42,Serbia,Belgrade,5.98849248109723,7.040484678711437,138.32183868554318,-1.3222607981846006
43,Indonesia,Jakarta,2.5935614323582525,3.3479319495935393,9.064958649735704,-1.4975263127763978
44,Cape Verde,Praia,1.891286572783295,2.015904094330589,8.93651203440657,-10.729184840288143
45,Solomon Islands,Honiara,2.5698726752958008,3.1338155587134695,8.877714524201359,-1.5113281736906403
46,Slovakia,Bratislava,4.582039385698716,5.856643754543747,97.11861320113137,-1.7510923928605537
