city_index,country,location_name,MSE,MAE,RMSE,SMAPE_%,R2
148,Monaco,Monaco,1.1139260591194329,1.0047583818435668,1.055426955842721,12.393476381483264,-8.511288628193816
26,Angola,Luanda,0.2657463040299263,0.473745059967041,0.5155058719645454,1.8469537377100307,-187.52303098109002
156,Gambia,Banjul,0.0781690837096903,0.22033929824829102,0.27958734540334673,1.0714372587187548,-3.328381681490833
100,Denmark,Copenhagen,1.8277176198924177,1.2098122193478047,1.3519310706883017,180.9722814270551,-3.6279551440005795
113,Montenegro,Podgorica,0.1304668247131076,0.28801960945129396,0.36120191681815256,5.350609578674269,0.6247997871670485
125,Congo,Brazzaville,0.18589064408206468,0.407558536529541,0.43115037293508707,1.7074078238523103,-121.42863096895465
36,Oman,Muscat,0.3566186160493089,0.5677082061767578,0.5971755320249724,2.2871581021492853,-67.70515167397167
101,Zimbabwe,Harare,0.06927926874759578,0.19954748153686525,0.26320955291857434,1.0023042737347456,-274.874791333616
22,Italy,Rome,0.5459892412542331,0.6689039707183838,0.7389108479743907,8.480490534677928,-6.270328314741247
177,Samoa,Apia,0.46553137087485086,0.6739237785339356,0.6822985936339389,2.4372001581924585,-3001.5690665455822
76,Indonesia,Laos,0.04700785520144564,0.16322784423828124,0.21681294980108,0.5800002400325127,-40.052658039031044
112,Somalia,Mogadishu,0.06568201892059733,0.20287446975708007,0.2562850345232771,0.7305794272701815,-5.008467667604638
11,Poland,Warsaw,0.40655107808740354,0.5423627853393554,0.6376135805387174,12.868307141715022,-2.510675121973541
104,Argentina,Buenos Aires,1.7574786456369111,1.255602741241455,1.3256993043812428,5.627294077807708,-21.07135566279914
6,Burundi,Bujumbura,0.4902373889430237,0.689138126373291,0.7001695429987109,2.978589810452352,-489.31536979052294
27,Sri Lanka,Colombo,0.026366147978114894,0.12674999237060547,0.16237656228075187,0.41816893741383643,-1.4319302522424593
132,Latvia,Riga,1.1965230216419627,0.9096343278884887,1.0938569475219155,11.15229976866535,-0.34525700628087863
4,Jordan,Amman,1.0778486160164449,0.9715121746063232,1.0381948834474406,10.146134293771878,-5.845256652923964
32,South Africa,Pretoria,0.6684496930456589,0.7947291374206543,0.8175877280424767,3.727784894305873,-87.77891032453883
78,Central African Republic,Bangui,0.07727534869336523,0.20412101745605468,0.2779844396605055,0.8654227833596145,-4.997418536752041
145,Timor-Leste,Dili,0.04230543991234299,0.16509466171264647,0.20568286246632944,0.6045329453659795,-110.99636441865401
133,Micronesia,Palikir,0.13462005570781913,0.30603647232055664,0.3669060584234323,1.0457385244010913,-8.889464794484864
128,India,New Delhi,2.734651685698009,1.6000290870666505,1.653678229190313,8.680789706987788,-4.5897110580692635
10,Ghana,Accra,0.3037866338878302,0.49396753311157227,0.5511684260621523,1.8875724376485221,-12.161824080520804
170,Mexico,Mexico City,0.21616571678423496,0.36505603790283203,0.46493625023677704,2.698864865025317,-2.551163376612867
147,Trinidad and Tobago,Port Of Spain,0.2481681046747326,0.4784258842468262,0.49816473648255416,1.9919316845255033,-109.07331223837697
0,Afghanistan,Kabul,1.5689405667893594,1.1756682395935059,1.2525735773954996,26.354555376606136,-30.85278272060141
137,Turkey,Yaren,2.871861983821725,1.63078773021698,1.6946568926545942,32.721685964207694,-169.25025391064278
70,Guinea,Conakry,0.1861643713729791,0.39049196243286133,0.4314676944719953,1.5394852402865926,-9.876427288026813
64,Albania,Tirana,2.4310995007187897,1.4987586259841919,1.5591983519484587,23.96424984922741,-4.044036048561086
44,Cape Verde,Praia,0.06171822706328385,0.21755170822143555,0.2484315339550997,1.05852132253349,-0.5959071281562005
120,Philippines,Manila,0.11183566593226715,0.2927241325378418,0.3344183995121488,1.000496143642494,-15.44183909037067
28,Spain,Madrid,0.2712168734154147,0.4680660247802734,0.5207848628900563,11.273698595220461,-1.2901692674954992
40,Netherlands,Amsterdam,0.8464946632582212,0.8068652868270874,0.9200514459845281,34.65243635558905,-74.24565652162225
139,Tunisia,Tunis,0.38539599655846357,0.5502261638641357,0.6208027034078247,5.178843561154693,-126.19856957874342
140,United Kingdom,London,8.423392513942451,2.861409544944763,2.902308135595263,57.19552849247852,-131.4935830551592
25,Bosnia and Herzegovina,Sarajevo,0.2770333723299635,0.4348210046649911,0.5263395979118078,108.03088479920211,-0.10639850628662884
23,Kenya,Nairobi,0.03587026276727556,0.15574684143066406,0.1893944634018523,0.7549951794324464,-2.427437181966999
