city_index,MSE,MAE,RMSE,SMAPE_%,R2
119,0.08415573578532197,0.2109942632881198,0.2900960802653527,108.5924585537414,0.15015826863067117
120,0.3373682386978886,0.41543605840582587,0.5808340887877438,91.8313953442834,0.4719034581366158
121,1.7834912724288008,1.013201300701062,1.3354741751261239,94.55112141188343,0.5034843861884954
122,0.5440332046418942,0.5352986462627524,0.7375860659217297,126.65006697156942,0.010693346411041027
123,0.17427490789851466,0.3028551388960234,0.4174624628616502,95.63149030935394,0.29381254188909633
124,1.8351650331626106,1.0006880242179452,1.354682631896715,94.96039118409726,0.48176588202773984
125,0.13140541251205917,0.2635677349220653,0.362498844842379,89.71112216232704,0.5655349473080932
126,0.5628707117538536,0.4942195207724134,0.7502471004634764,111.79164402121755,0.2663928161981931
127,3.550282709495009,1.3728887989499379,1.884219389958348,89.05254580502005,0.6245815808709441
128,2.2476872936612424,1.1288204117754053,1.4992288996885172,110.62936010180451,0.45459478714357293
129,2.3319182885955105,0.8629225301037243,1.5270619792907918,108.66304505870892,0.28991544790278667
130,4.178607982757041,1.5495391936936493,2.0441643727345022,124.01764516917027,0.21761822689376376
131,0.48568779720697464,0.5194991525307932,0.6969130485268407,85.7118512518884,0.5800904367946141
132,1.8042807833846166,0.946792671404308,1.343235192877486,91.0897732763323,0.5429716314379147
133,1.1201913365871141,0.7501888181628459,1.0583909186057456,133.33290694965166,0.22379367210887313
134,3.003000926732869,1.3023893392112869,1.7329168839655493,115.13599163583852,0.3529364112119594
135,1.5189548363031442,0.9072073958962822,1.2324588578541453,97.43634431387196,0.5632232052108672
136,0.8153822321879395,0.6236873111169413,0.9029851782769966,87.61991343438721,0.2863325076685027
137,3.3861509229365145,1.3887922423340637,1.8401497012299066,120.94042583754683,-0.005334525789324918
138,2.7210448288635107,1.2297959953899567,1.6495589801105963,115.03292104161822,0.20832302320607177
139,1.4038650256301577,0.8853324998807581,1.1848481023448354,104.700588872918,0.32837586998460044
140,2.9279390903524156,1.2318606945914343,1.7111221728305712,101.9252433374912,0.2644080430241984
141,0.2190514298426108,0.3435180272539494,0.4680293044699347,85.43682245607701,0.585491420680686
142,2.860255647427075,1.139868702493256,1.6912290345861127,109.6650230461865,0.2707263211147557
143,0.36560279950457997,0.44244229995371787,0.6046509732933372,115.94740985702256,-0.11294420230075586
144,0.0647082771550497,0.18252180687441452,0.2543782167463435,98.72681648396222,0.20465760709747205
145,0.10476523995674603,0.2192355148847551,0.3236745896062062,104.37849130149594,0.3999715288983918
146,0.2075493617607895,0.3459298749811087,0.45557585730676015,89.43594684640054,0.5344966305851331
147,0.07939079759690267,0.19653197207123715,0.2817637265456692,95.87038003878739,0.29867141525184093
148,1.4573615883385875,0.7909220477794304,1.2072123211509183,89.62903445600976,0.5490444153151455
149,0.45617664639005795,0.4790540314749599,0.6754085033445003,134.78793355037644,-0.00691886550542109
150,0.6661538121825623,0.6091168387550921,0.8161824625551337,113.23246074177378,0.2685105210816726
151,4.744579241266055,1.5439052694613817,2.178205509419636,104.75869223037881,0.35794427309795385
152,0.2509960604676054,0.36275509175792714,0.5009950703026981,114.05726273034989,0.17754291517197218
153,1.4718793990262498,0.9152640701551745,1.2132103688257243,104.29488692590525,0.37728271272603464
154,2.878619413838521,1.2538443294817798,1.6966494669903152,117.20585916264076,0.06374477355527486
