city_index,country,location_name,MAE,RMSE,SMAPE_%,R2
0,Afghanistan,Kabul,9.720416286543841,10.413534776663179,136.79272298973459,-5.67873014633502
1,Thailand,Nan,2.5151018838839176,2.9636175123329496,9.65926392466678,-1.9147783588973923
2,Vatican City,Vatican City,3.9948291818616957,4.740018191135659,64.65596144947476,-0.6485419708007425
3,Japan,Tokyo,2.9023255612840053,3.9027614284378425,27.41251577667716,-0.5534033229360922
4,Jordan,Amman,3.2951926642944884,4.120168251269376,37.91150872891279,-0.6515178101516836
5,Iraq,Baghdad,6.331702115436988,7.626000957898173,57.2038631203037,-4.138127014168294
6,Burundi,Bujumbura,1.1957993422451993,1.5903956684756417,5.026861215581762,-0.6256822574474699
7,Ukraine,Kyiv,13.47146039221407,14.920505855719997,183.19120526209065,-10.103053418463888
8,Uzbekistan,Tashkent,4.051758048964464,4.951057593473698,85.97328010695789,0.30896575781090285
9,Malta,Valletta,2.970196952908571,3.434350237850612,21.767213287101384,-1.9477507934907137
10,Ghana,Accra,0.6614915617386478,0.8250900358177895,2.526836414850138,-1.3588827692508723
11,Poland,Warsaw,12.734298387174068,14.981422445339877,169.2220656564428,-10.78091995788937
12,Fiji Islands,Suva,1.8364896290636046,2.3344514968205523,6.826644459283557,-0.5563908898414855
13,Equatorial Guinea,Malabo,1.5003506195938052,1.8828107491970065,5.846507837022657,-0.8944176122118848
14,Eritrea,Asmara,3.7041877262503276,4.453637593155702,19.716919687362807,-2.1202139110525122
15,Chad,N'djamena,3.3545630012734557,3.633912787633391,15.7068894340564,-1.6346884834950388
16,Senegal,Dakar,1.6733052167046885,2.4289999925704846,8.15268728729435,-16.692603535219803
17,Marshall Islands,Majuro,1.3560457216980784,1.7564034524685221,4.872969391210229,-3.222492592175394
18,Malawi,Lilongwe,1.8354062563261437,2.395431159802241,7.950840883612892,-1.4888972733824941
19,Mozambique,Maputo,2.0319050372398495,2.631292146092132,7.878393148181156,-0.6011235081224342
20,United Arab Emirates,Abu Dhabi,3.7131009580954855,4.087172307598047,15.582403684496265,-6.503555253504777
21,Vanuatu,Port Vila,1.6013593667725523,2.018820495659779,5.696565616030645,-0.8130860775372548
22,Italy,Rome,4.7311470992271065,5.4795080227474875,71.55607636291505,-0.8932353141952618
23,Kenya,Nairobi,1.4290788025253371,1.6943321812642007,7.0726164841103625,-1.418705485270456
24,Uganda,Kampala,2.496044412536364,2.7921694859611503,10.358926408047749,-2.8936761625314
25,Bosnia and Herzegovina,Sarajevo,5.256189828067109,6.463185834004469,166.74261466926453,-0.8307018229055283
26,Angola,Luanda,0.7375016987417233,0.9947275205966057,2.8746917692562275,-1.2628388090612788
27,Sri Lanka,Colombo,1.1623955382559454,1.4105438657296887,3.894888807448163,-0.7118444405563689
