city_index,country,location_name,MSE,MAE,RMSE,SMAPE_%,R2
124,Czech Republic,Prague,7.85690689758818,2.359397182881832,2.8030174629474183,97.30840535352957,0.5975326879818834
125,Congo,Brazzaville,0.8258966617808153,0.7078626708984376,0.9087885682494116,2.966493482045528,0.12183121974317768
126,Comoros,Moroni,3.0093891635064183,1.4491837692260745,1.7347591082067904,5.0797906055442,0.2853850909368395
127,Canada,Ottawa,39.177890514101165,4.534134766936302,6.259224433913611,80.49888529504595,0.41070299331164273
128,India,New Delhi,9.946386607935636,2.365181636810303,3.1537892459604264,10.331346558301426,0.7630490921248513
129,Venezuela,Caracas,9.083974441467195,2.640435871124268,3.0139632448766185,13.449941353956419,0.3356363470934526
130,Ireland,Dublin,10.387349183935953,2.5244786796569825,3.2229410767086564,48.93665033789177,0.06936561718230438
131,Lesotho,Maseru,4.636069629878879,1.6703468132019044,2.1531534153141245,8.520647805822303,0.6322119406455728
132,Latvia,Riga,11.270959203660732,2.4790613381862645,3.3572249259858555,60.474812697913535,0.84396724383314
133,Micronesia,Palikir,2.8495843175067233,1.3381207389831544,1.6880711825947161,4.602993179884641,0.06524268117444854
134,Morocco,Rabat,8.122091030390738,2.319109703063965,2.8499282500425758,21.865170751416297,0.12456298372249286
135,Luxembourg,Luxembourg,7.198250953040186,2.1125455018281936,2.68295563754606,60.64985861301299,0.3889795590280354
136,Kuwait,Kuwait City,2.9693534339146255,1.326173393249512,1.7231811959032706,7.712863685568112,0.8096520846632249
137,Turkey,Yaren,8.231081185713542,2.248667186260223,2.8689860901917146,43.7665455567206,0.4027726006211554
138,Turkey,Ankara,6.899670654496663,2.0941259677410127,2.626722416719487,59.55457159370036,0.5746897071847483
139,Tunisia,Tunis,5.963327864435743,1.823158575057983,2.4419926012246114,15.387118050017747,0.2090736186326675
140,United Kingdom,London,8.881445410944513,2.50085266828537,2.9801753993589895,45.21391884013033,-0.07139303434564859
141,Brunei Darussalam,Bandar Seri Begawan,1.528162624992012,0.8055112571716306,1.236188749743344,2.717299694667157,0.44420971249568997
142,Bhutan,Thimphu,7.3517928168479205,2.028683153152466,2.7114189674131737,19.094796481356006,0.05983396792732165
143,Cambodia,Phnom Penh,14.786758272672916,3.5887700195312497,3.845355415650537,10.771350915089753,-0.7549581937216066
