0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
24.188807,25.04922,26.513847,24.459913,22.537352,23.160362,24.969782,24.352419,23.426361,23.627453,23.02045,22.775774,23.257734,23.280567,23.366117,24.86077,24.35955,23.761408,23.63169,23.634125,25.183811,25.29281,24.856663,24.546532,25.224455,25.85732,26.260538,26.197077,27.855835,27.061857,26.582863,27.816793,29.084435,26.263031,26.107489,26.799902,28.261265,27.562998,26.68396,26.713482,26.513647,26.91753,27.442875,27.04211,26.857777,28.352896,28.003492,27.374777,27.012312,26.985727,28.263271,28.598871,28.842772,29.338682,29.524942,29.193962,29.302488,29.156038,29.585775,30.140629,29.951778,29.922224,30.690678,29.788286,29.739468,30.467764,31.002054,30.693832,30.26964,30.142822,29.708439,30.143187,30.522549,30.489555,30.607288,31.22742,31.060486,30.843443,30.590355,30.756987,30.969059,30.637884,31.279968,31.512299,31.616676,31.717958,31.621695,31.627962,31.969934,31.950117,32.137917,32.71305,33.387894,32.69685,32.468563,32.674526,33.468243,33.359863,32.821724,32.864487
27.753628,27.256535,29.144285,28.66785,28.361916,29.042519,28.52617,28.929007,28.355013,26.176949,28.025948,28.27838,27.754665,27.343918,27.661821,28.222158,29.484777,29.591848,29.517027,29.54528,27.658016,27.510038,27.675081,29.119135,29.837908,26.5547,28.219727,29.32966,28.568394,26.824469,28.244724,27.347507,28.929932,28.66778,28.380978,28.742687,28.361639,28.319382,28.118069,26.725088,27.881111,27.950245,27.551756,27.468594,27.67839,27.749613,28.563671,28.921022,28.698278,28.576485,27.54564,27.583199,27.536024,28.535933,28.277998,26.355011,27.263546,28.24952,27.707993,26.524214,27.50082,27.172913,27.699327,27.793478,27.61564,27.70857,27.314041,27.349815,27.400099,26.634787,27.406103,27.481707,27.235289,27.188107,27.308987,27.562048,27.699286,28.148478,27.930174,28.226982,27.36841,27.253534,27.243906,27.806448,27.994184,26.372787,27.127714,27.758879,27.477402,26.391726,27.27323,27.041471,27.483522,27.947718,27.723774,27.685516,27.460327,27.489002,27.703566,26.561716
14.328715,14.975382,15.7583685,14.637942,13.285927,12.174731,15.685015,14.816739,14.917398,15.017758,16.983707,17.881027,18.15402,17.725363,17.784685,16.822268,17.401676,18.844576,19.347479,18.86433,17.9128,17.202902,18.671106,18.856613,24.749481,23.944141,21.981071,19.498024,12.4615555,18.310324,16.36279,16.57429,17.841185,17.076149,17.135073,15.482183,17.358835,16.65442,16.029861,16.050251,18.356602,19.077625,19.056742,18.687424,18.33811,16.596027,16.913237,18.31806,18.245935,18.228142,17.79221,17.146763,18.218626,18.750805,21.507008,22.528648,19.689669,18.9121,14.056031,18.40856,16.265848,16.315508,17.115297,17.459435,16.313965,16.072462,16.725677,17.078953,16.879028,17.257215,18.065437,19.04963,18.992626,18.925169,18.601885,17.90157,18.146029,18.488085,19.09142,18.574316,18.636112,18.59202,18.982775,19.007984,21.918467,21.229107,19.473959,18.689493,14.416684,17.972385,17.468563,17.784039,17.93838,17.688694,18.18168,17.15124,17.347288,17.512451,17.900503,18.230806
19.43898,18.086906,17.623545,18.011024,16.765732,17.223326,19.237188,17.608593,18.493195,18.047495,17.909925,18.806866,18.771881,19.344526,20.202694,19.945272,18.667194,19.354975,19.332111,20.037865,19.388363,18.784487,20.479965,20.887848,19.516811,19.934406,19.28957,19.058125,19.532906,18.973825,19.420292,18.115381,17.66659,17.972372,17.210405,17.743557,19.409042,17.509933,18.067665,17.55587,17.5682,18.199299,18.303694,19.00165,18.895607,19.04507,17.918335,18.533276,18.316132,18.692144,18.113607,17.90825,18.612982,19.018187,18.369072,18.38342,17.833368,17.772161,18.346958,17.77172,17.948008,17.18137,16.859354,16.958153,16.418415,16.74508,17.26125,16.428343,16.864798,16.648943,16.634453,17.07047,17.043,17.582775,18.22083,17.570528,17.047976,17.599285,17.415518,17.79462,17.585764,17.488789,18.213657,18.313528,17.754427,18.073406,17.506687,17.358028,17.846893,17.225576,17.612242,17.009808,16.855549,17.18106,16.936556,17.271753,17.673138,16.763138,17.268589,17.232954
21.884916,20.048033,20.728767,22.641748,20.0481,20.27086,20.823734,20.242434,21.221735,22.42581,22.935759,22.361017,22.148071,21.67969,22.649073,20.128698,20.69554,21.933794,22.48733,22.402405,22.719444,21.547699,23.291763,21.682991,20.514122,21.980913,22.27108,23.700642,21.037933,21.35726,21.852573,20.280954,21.019505,22.612446,20.57693,20.560656,20.811226,20.521383,21.59379,22.548767,22.747494,22.32878,22.05921,21.25547,22.29819,20.703138,21.035011,22.077215,22.111506,21.97096,22.32459,21.563253,22.630344,21.724096,20.840136,22.10903,22.201616,22.6532,21.590935,21.431868,21.771955,20.478043,21.0527,21.80745,20.900743,21.083427,20.951788,20.717535,21.276579,22.091448,22.49484,22.248262,22.126944,21.808704,22.242275,21.330576,21.527435,21.932945,22.20914,22.306488,22.57185,22.039005,22.574917,22.06688,21.201624,22.030159,22.269445,23.262688,21.588564,21.897997,22.252913,21.529549,21.843737,22.555418,21.776003,21.65524,21.715845,21.508759,22.248735,22.771559
10.895406,11.798475,10.070427,13.102051,12.775164,10.289444,11.420826,10.304736,9.741444,10.651919,10.594297,10.030879,10.6552725,12.520516,13.139055,12.628318,13.806902,12.40426,13.5002365,15.182613,12.614167,12.458242,14.433246,14.339335,14.118399,15.279337,16.044886,17.476276,16.386583,13.060253,13.671927,14.111391,13.032863,14.618569,13.696767,12.641798,14.211721,13.717676,13.121837,12.552067,11.880719,12.320565,12.247276,13.814103,14.087673,13.142663,13.044504,12.492696,13.202936,13.868747,12.552493,12.22615,14.445005,14.582424,13.296243,14.569888,14.282577,16.11544,14.948561,14.658569,13.242,13.760361,13.15502,13.835541,14.464853,13.655615,14.327466,14.069946,13.465332,12.607108,13.295462,13.969991,14.239987,14.1651945,14.471054,14.031075,14.318111,14.055959,14.210269,14.497689,13.369623,14.118274,14.777295,15.148217,15.210443,13.6888485,14.449308,15.164289,15.250794,14.605618,14.82976,15.081379,14.906671,15.376508,15.452002,14.987277,15.441109,14.431728,13.588473,13.443201
25.320864,24.622229,25.174286,25.293005,25.278536,25.648624,24.019066,24.900427,24.030043,24.746725,25.379309,25.078527,25.710798,25.32225,24.588266,24.973387,23.59652,22.92919,23.911446,24.811666,24.823757,25.42116,23.779018,24.169415,23.693329,23.335106,23.924622,24.913202,24.842003,24.457056,24.758614,23.993805,24.806349,24.522379,24.380896,24.72295,23.317556,24.057962,23.57356,24.041254,24.439957,24.225878,24.845346,24.207664,23.550747,23.88735,22.775225,22.502558,23.195387,23.724709,24.131897,24.39463,23.086077,23.495771,23.307163,22.815863,22.78698,23.61126,23.669838,23.014263,23.554106,23.340675,23.487925,23.667454,23.555202,23.72106,22.58205,22.599085,22.378832,23.16736,23.3662,23.135006,23.722298,23.42186,22.700785,23.186083,22.517582,21.836744,22.214258,23.09034,23.12585,23.107672,22.263273,22.752783,22.048958,22.252151,22.299665,22.919601,22.983086,22.55208,22.857334,22.58792,22.67081,23.013834,22.775013,22.765568,22.001945,22.389477,22.547773,22.678478
31.846977,31.448397,31.894526,31.289865,31.946072,32.31301,32.094166,32.09606,31.396917,31.01978,31.50001,31.895933,31.802261,31.540525,31.361002,30.88842,31.46397,32.056377,32.566284,31.816366,30.93568,31.867647,31.082312,30.569128,31.402786,30.375582,31.111683,31.22915,31.979097,32.675007,32.385433,32.27989,33.049828,32.364483,32.90767,33.22978,32.586746,32.585052,31.996588,31.977783,32.59535,32.61522,32.644253,32.35267,31.988419,31.935516,32.321857,32.539177,32.748875,32.017197,32.098267,32.793533,32.245102,32.387325,32.844357,31.949192,31.590832,31.736238,32.60897,33.421963,33.288906,32.86889,33.28363,32.739243,33.10705,33.3181,32.83695,32.851448,32.5276,32.76001,32.73719,33.03278,33.337856,33.112873,33.308002,32.82897,33.32429,33.729794,33.814354,33.357,33.201748,33.26374,33.177155,33.30068,33.335064,33.205204,33.15655,33.03547,33.17114,33.647533,33.74937,33.866486,34.236958,34.122757,34.26155,33.9761,34.150116,34.002502,33.968616,34.128918
14.325152,14.6448555,12.709747,14.859449,13.475299,12.893002,13.618957,13.866614,15.413749,14.232986,12.65478,13.708307,15.712992,16.098116,14.552699,15.509603,17.089857,17.214582,18.389164,18.091991,15.548714,16.99457,17.579136,17.632273,15.551962,14.478281,14.416906,14.568747,15.470168,17.316122,17.584538,16.788826,15.869254,16.896738,15.271634,15.10956,15.658245,15.979595,16.00489,14.891534,14.772039,16.113422,16.74676,17.327862,15.555575,15.516958,16.76295,16.889952,17.424955,17.387684,16.445923,17.052303,17.992247,18.34793,15.101416,15.238595,15.552561,15.774929,16.34383,16.984097,17.08179,16.906183,15.690612,17.013887,16.217213,15.6630335,15.951716,16.412548,16.535837,16.218199,15.380908,16.520245,17.998705,17.963184,16.778328,17.011566,17.374939,17.635574,18.294134,18.511848,16.962814,17.36279,17.660763,18.499203,16.592653,15.618301,15.7204485,15.892377,16.13712,17.421011,17.914415,17.787525,16.231617,17.878286,18.14036,17.520958,17.47412,17.899605,17.96092,17.557161
5.4951525,5.780271,6.059784,5.802758,6.0827394,7.9246855,6.9179373,6.0701456,6.561819,7.3777833,6.8052893,7.1028185,9.005619,7.838645,7.640836,9.708137,11.163226,13.842152,11.666075,11.439656,11.04365,10.937433,7.177875,7.5309396,9.869674,7.7690263,7.8180504,9.488655,10.434629,11.982643,9.900618,9.066228,10.691091,9.699721,8.259276,9.656751,10.26608,8.717993,8.409503,10.303776,7.760734,9.334784,10.151698,9.932127,9.497696,8.90586,9.743074,11.723919,11.348215,10.434895,10.091216,10.193128,10.398085,8.856003,10.757867,10.334611,8.952609,9.806229,10.36238,10.890884,10.039026,9.879866,10.660157,10.892036,10.325643,10.812386,9.63607,9.580469,9.741793,9.802295,9.467432,11.059882,11.681246,11.333363,10.842063,11.066962,11.830983,12.323218,11.727954,11.500908,10.877047,11.785056,11.833473,10.418184,11.592669,10.105315,9.853274,10.670304,10.899501,10.243114,10.878884,11.073667,10.435112,11.014608,10.128355,11.64796,11.015911,11.073304,11.2816925,11.236134
17.986807,16.084183,17.968616,18.48341,18.111683,16.530397,16.17078,17.542042,18.296555,17.857862,18.136244,18.114103,17.322521,17.642195,16.481167,16.243982,16.782196,17.121887,18.246342,17.000439,15.943402,16.385174,16.06469,17.774824,19.122396,19.211061,18.752491,18.346277,18.814886,19.06662,18.007055,17.267015,18.771914,18.825333,18.648964,17.900454,17.393457,18.193464,18.743214,18.176802,18.317284,18.315073,18.183401,18.463327,17.1683,16.719011,17.043089,17.177994,18.050995,17.241905,16.023148,16.933409,16.517168,17.630045,18.559626,18.712667,18.201656,18.106642,18.740671,18.539972,18.034048,17.344624,18.26375,18.24029,18.013166,17.56778,17.228321,17.71549,17.985512,17.920301,17.697784,17.943495,17.89583,18.319387,17.961435,17.324837,17.714243,17.767605,18.235397,17.554642,17.528894,18.201487,17.78351,18.35847,19.096592,19.176123,18.577932,18.40442,18.786036,19.101011,18.549936,18.318151,18.901848,18.989082,18.81289,18.497143,18.631344,18.6965,18.926125,18.685472
8.806487,8.2092705,8.75535,12.394384,10.451419,10.501851,11.502202,9.632631,8.978045,10.595973,11.406043,10.246848,9.413324,9.497925,9.649277,12.403975,12.570482,13.086449,13.810783,14.093272,13.131814,15.479635,14.568266,11.144863,13.704682,12.587558,12.689069,11.938692,12.702312,13.141192,11.988098,11.822092,11.449817,13.834582,11.776827,11.898645,12.719265,12.030241,12.976723,11.27897,11.843089,11.883468,12.1130295,11.699171,12.411992,12.004154,12.308456,12.242504,13.180518,13.552239,12.653046,13.730044,13.60328,13.126472,13.290811,13.914576,12.315644,12.292264,12.647783,13.085572,11.453824,11.683623,11.372276,13.495475,12.819622,12.702271,12.468802,12.861302,12.205578,11.770745,12.818791,13.40678,13.009298,12.57368,12.364423,13.66903,13.291018,13.672337,13.703475,13.46655,13.418103,14.431458,13.914593,13.766834,14.027386,12.814918,12.716604,12.82977,12.873312,12.82108,12.593481,12.700509,12.87976,14.217413,13.582931,13.629089,13.876571,13.356466,12.98181,13.128342
16.536808,17.4836,18.289818,18.050726,16.748777,16.705696,16.27018,16.97006,16.917984,15.6135435,17.306934,18.713367,18.100105,17.377193,15.71695,16.434593,17.089659,17.819029,18.276794,15.254374,14.635744,15.494297,15.127963,17.164042,15.358372,15.511478,15.407648,16.872057,15.039485,15.01989,17.305233,18.132942,18.247332,18.44761,17.505995,17.44614,16.960974,17.021456,16.899569,15.694901,18.127825,18.247065,17.800568,17.14165,15.652223,16.088276,16.64156,17.710161,17.8814,14.842614,14.535627,14.899658,14.561762,16.205448,15.335128,14.981446,14.055078,15.509742,14.624869,14.598106,16.173807,16.334455,16.90411,16.45899,16.114222,16.170334,15.54075,15.629572,15.600514,14.781116,15.671888,16.331614,16.05257,15.742608,15.219028,15.0021105,15.516123,16.671371,16.315075,14.128817,14.166516,15.045949,14.684529,15.807772,15.132476,15.186797,14.671578,15.21459,14.534701,14.91711,15.846985,16.431675,16.785206,16.80089,16.653067,16.512957,15.931395,16.31173,16.129648,15.25593
11.998367,13.515335,13.930362,14.4826355,12.800452,12.879183,15.1397295,14.595592,13.190698,13.404596,12.263201,11.708071,12.443616,13.283906,13.912388,14.425438,15.272052,16.547497,14.588168,14.77774,13.470394,13.583803,14.454269,13.091978,15.31947,16.245996,15.739544,16.052279,16.978765,15.892262,14.956379,15.607153,16.689943,16.701063,14.5778885,14.826401,15.932788,16.386726,14.58553,13.969659,13.596003,14.49002,14.806603,14.936736,15.339504,14.440336,15.1110935,16.329075,13.963173,14.104526,14.43672,14.202873,14.070374,14.37639,15.303915,16.462967,15.531979,16.223362,17.006153,15.971189,15.107003,15.210197,15.534125,16.26733,15.746799,15.212288,15.616225,16.807974,15.994781,15.620861,15.407022,15.242834,16.352612,16.533531,16.496363,16.68595,16.456165,16.669954,15.701682,15.7075615,15.076736,15.350927,14.940009,15.528509,17.14794,16.348162,16.359478,16.37256,16.747242,16.74873,16.876467,16.708597,16.861164,17.908138,17.430061,16.923689,17.394142,17.860353,17.35047,17.293768
17.858603,17.008158,17.132158,18.643776,19.313194,18.307274,17.506702,18.40913,20.509954,17.87206,18.536842,19.660477,18.79719,19.936207,19.384125,19.131567,19.699696,18.613558,20.596256,20.298527,20.385685,19.4163,20.361372,20.113413,20.383482,18.938957,20.31888,20.898672,21.439787,19.140865,18.185175,17.697012,18.257309,19.128307,19.365427,18.960854,18.167866,18.161404,19.683922,18.45776,18.849823,19.615753,19.062151,19.827665,19.469034,19.391302,19.661552,18.974997,20.207449,19.856936,20.066715,19.145054,19.767607,19.675411,20.189672,18.706398,19.981733,20.112537,20.594257,19.660803,18.289871,17.924599,18.458115,18.74759,18.872871,18.534918,17.947338,18.124231,19.143255,18.72999,18.850288,19.213943,18.761625,19.346617,19.381788,19.292402,19.161688,18.859589,19.51349,19.555601,20.120192,19.587448,20.013374,19.889803,20.072973,19.229048,19.96136,19.89821,20.778025,19.526478,18.985844,18.826605,18.938047,19.76408,19.610567,19.237675,18.90154,18.93446,19.476038,19.543097
24.684454,26.899557,27.86947,26.026121,26.746473,26.18698,27.103075,28.236567,27.331842,25.742514,25.874018,23.897755,22.96618,26.364235,27.929203,25.20154,26.607656,27.734156,28.21055,28.05733,27.522673,26.669418,26.918013,27.04399,26.835148,27.640621,27.009771,27.24232,28.059149,27.160664,24.46969,27.274208,27.969099,26.25252,26.80601,26.37304,26.897436,27.629635,26.891298,25.855696,25.85923,25.909113,24.592628,26.857086,27.27264,24.886602,26.266752,27.402332,27.547686,27.20816,27.223679,26.925627,26.63531,26.694878,26.506908,27.041374,26.42425,26.616594,26.720333,26.95773,24.789675,26.40016,27.003616,26.009695,26.372236,25.961056,26.30574,26.612356,26.476948,25.560974,25.762472,25.034466,25.087301,25.982494,26.904762,25.255405,25.589586,26.90636,27.45139,26.955772,27.167389,26.4433,26.541483,26.656086,26.394762,26.70975,26.235178,26.597946,27.123346,26.668795,25.14599,26.57268,27.520878,26.805826,26.91922,26.319546,26.891243,27.47155,26.92706,26.099695
29.162125,27.924322,26.937012,28.06939,25.769608,28.003498,27.338478,24.117117,28.031754,26.52724,25.455545,25.6294,27.705273,28.304522,28.583738,27.759468,29.318815,30.026243,30.11738,29.608284,28.605375,27.988588,28.752974,29.01565,30.10878,31.451157,33.406258,30.961363,29.070608,30.097403,29.81563,29.211132,28.458694,29.035482,28.133324,30.379354,28.399763,27.27759,29.273964,28.317204,28.694736,28.456623,30.5845,29.502117,29.398455,29.194729,30.161598,30.86786,30.365929,30.070034,29.890816,29.808905,30.379124,30.55151,31.495068,32.65614,32.920326,30.72771,30.05357,31.174559,30.955606,30.510473,29.87794,30.041035,29.827715,30.939856,30.255548,29.54192,30.740427,29.796852,29.473541,29.693285,31.759577,30.930193,31.243198,30.802402,31.82966,32.593445,32.382996,31.899105,30.954308,30.7487,31.062515,31.579952,32.034187,32.81447,33.627193,32.162235,31.022121,31.724712,31.764465,31.639133,31.634438,31.943762,30.908815,32.029617,31.68922,30.195488,31.749945,30.66101
24.49314,24.027338,23.36708,23.525084,23.382345,22.140076,23.161966,24.354118,24.251558,21.383018,22.157192,23.410776,21.627975,18.779053,19.935024,21.71297,22.408867,21.991837,22.481724,24.64202,24.60715,24.445318,24.810808,24.16428,23.57929,24.592825,22.927671,23.303936,21.779737,21.792774,23.298737,24.05116,23.570612,23.557755,22.721586,22.121325,23.994303,23.512335,23.393335,21.452045,21.83453,22.742619,21.650763,19.02259,19.596087,20.487669,21.432856,21.138147,21.47297,22.998203,23.27244,23.410357,23.498953,23.04793,22.265316,23.645712,21.950737,22.128567,21.417408,21.468155,22.400084,23.037718,22.670904,22.75505,22.48907,22.159557,22.7818,23.53315,23.190414,21.794699,22.047491,22.708965,21.852373,21.486704,21.017935,21.60328,22.243341,22.180227,22.316668,22.99337,23.262888,23.524876,23.611288,23.204718,22.732243,23.164402,22.05203,22.242785,21.573078,21.62081,22.156199,22.775692,22.624025,22.856186,22.511011,22.098984,22.63142,23.193327,23.125582,21.511583
24.218746,24.478683,23.62312,21.412151,22.418465,22.579771,23.927217,25.18639,24.793573,23.151203,22.827032,21.963358,21.69581,22.891989,21.360218,23.412983,23.34294,24.336636,22.961458,22.94159,23.16438,23.432487,24.502176,24.4509,24.984133,24.366007,24.150726,24.482603,23.92064,24.12535,23.567114,24.346767,23.527246,21.539927,22.16184,22.620243,23.772274,24.467342,24.14113,22.647413,22.573727,22.166592,21.669172,22.44584,21.244362,23.039679,22.907274,23.599276,22.449734,22.371357,22.559067,22.700903,23.381058,23.627064,23.808052,23.693348,23.217222,23.693937,23.411503,23.256298,23.171667,23.592258,22.674095,21.468933,22.140306,22.638138,23.312437,23.83763,23.651337,22.907057,22.617922,22.343658,22.481016,22.867386,22.232664,23.108307,23.162495,23.692661,22.807041,23.159586,23.063421,22.908094,23.386757,23.677485,23.69098,23.33745,23.240244,23.535135,23.27224,23.352484,23.378897,23.54849,22.80785,21.961933,22.604649,22.688633,23.23799,23.455332,23.62764,22.782978
12.658826,16.103725,17.34496,16.819855,18.043924,17.217731,17.077229,17.400581,18.625057,16.349327,17.617722,17.676573,17.03357,17.284021,16.216658,15.0119095,14.631081,16.589417,17.44641,16.671892,17.298466,16.306456,16.620975,14.903119,15.094409,16.402382,16.129795,17.34548,14.578477,14.386802,14.215772,16.595644,17.438095,17.325468,17.596806,17.635384,17.198004,17.108133,17.441338,16.259502,17.47318,17.673868,17.192114,17.080978,16.104874,15.380893,14.506325,16.047148,16.78816,16.13702,16.28834,15.621749,15.977041,14.4066925,15.160238,15.600621,14.852204,15.754409,13.812206,13.391019,13.91285,15.477318,15.874011,15.573128,16.307943,16.266218,15.6963215,15.620945,16.075216,15.066706,16.017513,16.139093,15.882678,16.012186,15.426626,14.469486,13.941472,15.52815,15.571751,15.187151,15.731405,15.643804,16.216991,14.74193,15.294332,15.741553,15.041328,15.540133,14.184275,14.085427,14.935188,15.838462,16.288666,16.568146,16.372465,16.774918,16.721125,16.47318,16.643007,16.269154
11.199755,9.236147,8.867,9.548051,11.67057,12.777113,11.066984,9.149311,11.248011,9.865936,9.795534,10.877719,11.934529,12.25358,10.805855,12.543597,13.734768,13.449856,12.198359,12.602895,13.02651,13.117118,12.921983,12.015953,10.835514,10.355916,11.762154,12.598216,12.735895,13.159614,12.704471,11.677103,11.797797,11.868839,12.214699,13.14029,11.995002,12.165214,12.556919,12.310707,10.851934,11.9472475,13.067195,13.056145,12.262381,13.420335,13.1726055,12.979453,12.767284,13.23146,13.767102,13.306058,13.726421,13.300791,12.238162,11.802296,12.373401,13.317888,13.649438,13.56818,12.995802,12.468482,12.600401,11.820072,14.012282,14.0165615,12.398563,12.321224,13.95987,12.201238,12.0835495,13.476179,13.998284,13.853194,13.25276,14.042194,14.570253,13.918349,13.357511,13.236015,13.5471115,13.667343,14.113121,13.96682,12.766304,12.2069025,12.59212,13.566322,13.242159,13.429933,13.912493,13.744625,12.627901,13.39883,14.373456,14.58147,14.573677,14.000308,14.118495,12.941236
17.665993,15.931948,14.961174,14.671591,15.15954,14.60749,15.650804,17.66139,17.36139,15.957808,15.54653,16.653534,17.042793,17.238562,18.427996,17.360096,17.270172,18.47782,17.909807,18.048546,18.356483,18.838898,19.635303,20.059301,18.983374,19.201813,20.05489,20.09248,20.963867,19.369802,20.109127,18.105158,18.00868,17.879602,17.848143,17.948395,18.092209,19.892126,19.658253,18.940514,18.956717,19.782322,20.025951,20.031544,20.616722,19.951134,19.664886,20.548128,20.29716,20.042454,20.29263,20.751995,21.196402,21.561714,21.101336,21.23523,20.774036,21.751791,21.660341,21.706024,21.29877,20.817669,20.322794,20.546183,20.92071,20.512524,21.149479,22.022837,22.495882,22.199375,22.055256,22.240503,23.263355,22.996847,23.092867,22.961645,22.638435,22.876232,23.22984,23.278177,23.540136,23.920536,24.223633,24.552053,23.793478,23.650345,24.145945,24.872213,24.477345,24.363876,24.267853,23.69966,23.402706,23.852388,23.931223,23.918951,24.507639,25.179852,25.440468,25.221474
12.179262,13.183384,14.643235,13.532546,14.516478,14.036055,16.038113,14.643457,14.0492525,13.855619,14.407244,12.839447,13.399242,13.721979,13.9667,15.90148,17.297594,17.205706,17.551268,17.041534,16.985073,16.8888,15.79125,15.833509,16.306158,18.15669,17.99062,17.36446,18.538422,17.385677,16.166727,15.970529,17.629364,16.105356,16.679543,16.20371,17.404799,16.673529,15.140986,14.46779,15.650775,16.193632,15.899574,15.67945,15.713613,16.181776,16.831356,16.874468,16.497211,16.39822,16.657831,16.904016,16.12827,16.450476,15.90766,16.868095,16.752678,16.668388,17.20042,18.13202,16.211525,15.968803,16.198498,16.659431,16.883942,16.39394,16.487215,17.155687,16.676594,16.519442,17.130419,17.123428,17.08847,17.282705,17.61606,17.44065,17.91126,17.560905,17.731754,17.4062,17.520428,17.567776,17.501898,17.598637,18.00513,17.306778,17.835989,17.736158,16.711006,17.792614,17.649637,17.487612,17.518337,17.76492,18.07233,18.123606,17.855595,18.271673,17.74108,17.550692
30.272066,28.047096,28.177055,29.105394,27.352152,28.282486,26.435762,27.020557,26.804123,28.784101,27.321146,27.9301,29.11523,29.966839,30.140568,29.521635,29.551329,25.57692,27.770182,29.557093,28.222271,28.970846,29.914766,29.901495,29.649223,29.450174,30.0526,30.442348,30.277445,29.582806,30.29491,29.092596,29.363962,29.599401,28.182308,29.398657,27.70377,27.721571,27.70617,29.240444,28.628237,29.19519,29.880695,30.407751,30.60373,29.925955,30.129574,26.931953,28.771076,29.621851,29.10382,29.899574,30.467142,30.578915,30.391527,30.503998,30.171047,30.225203,30.605997,30.246107,30.78574,30.007202,29.79574,29.998814,29.535086,30.27622,29.093306,29.11886,29.061563,30.210827,29.764482,29.996828,30.593605,30.528727,31.131191,30.73575,30.923748,29.5587,29.789232,30.75976,30.154156,30.58436,31.048275,31.248077,30.809822,30.953665,31.43466,31.05721,31.366922,30.693111,31.137093,31.116182,31.260763,31.47066,30.63704,30.977482,30.550323,30.406998,30.624043,31.005192
18.631792,19.435753,19.845783,19.024343,18.21453,19.144648,19.259287,18.953154,19.59784,20.292131,19.721882,19.883055,20.504545,21.168917,21.441076,21.695227,22.467428,19.412868,20.788404,20.44899,20.526596,20.91443,20.73132,19.781763,19.338766,19.563814,20.044516,20.102205,19.38244,19.904299,18.986137,20.123617,20.368158,19.664528,19.097113,19.8402,19.78616,19.419483,19.924164,20.831205,20.222195,20.010048,20.73886,21.014618,21.33644,21.171074,21.643793,19.825527,21.09142,20.30366,20.410095,20.707819,20.661194,20.118097,19.7539,19.78675,20.148285,20.143286,19.503344,20.102512,19.291742,19.892168,20.335365,19.89102,19.256311,19.759127,19.609545,19.441864,19.892817,20.390434,19.92337,20.05162,20.682907,20.841494,21.273462,21.26677,21.78487,19.701275,20.620977,20.48193,20.946625,20.978062,20.887672,20.341196,20.19272,20.540245,20.629557,20.432009,20.11143,20.742815,20.133823,20.586044,20.773762,20.923088,20.481464,20.81851,20.81637,20.660622,21.086163,21.45348
25.078178,27.189245,27.802166,26.172852,27.734331,29.25587,28.298983,29.497948,24.807005,25.47852,25.540773,26.134308,26.709633,28.510883,26.051115,26.027779,27.131998,28.96155,29.573933,28.031382,27.04643,26.314102,28.385553,29.441908,24.022346,26.302292,29.0595,29.82663,30.128576,29.862005,24.70822,28.003426,27.577923,26.792362,28.209127,29.562338,28.31086,28.861023,25.16851,26.329315,26.174496,26.06018,26.43652,28.569126,25.923746,26.198923,27.425325,28.741648,29.040298,27.263643,27.39973,26.578186,28.075087,29.102304,23.555803,26.627457,27.999847,29.436079,28.894539,29.155018,25.762932,27.565163,26.934336,26.423992,27.562864,28.605291,27.868593,28.62725,25.07905,26.410404,26.689997,26.384375,26.802414,27.992592,26.999437,26.857058,27.735783,28.413876,29.184443,27.548243,27.967712,27.05858,28.365797,29.571438,24.474041,26.461636,28.70023,29.324707,29.398827,29.469027,26.361689,27.59657,27.232044,27.055601,28.356474,28.713972,28.174936,28.867395,25.055325,25.594
10.365268,10.346149,11.935494,10.5833,12.467114,12.864613,13.301005,12.2178135,11.17368,10.637051,11.618722,10.3818865,12.279467,12.667031,11.5617485,13.925013,14.752559,14.715033,14.427637,13.108421,12.169113,12.740724,12.145098,11.770411,13.849715,14.093944,15.232156,14.893028,15.893646,13.445466,12.452145,12.520575,14.84957,13.628943,13.926896,14.091508,14.518581,13.784459,12.703165,13.406405,11.777032,12.082332,13.755178,13.83245,12.791232,13.821893,14.152385,14.661899,14.252407,13.439047,12.96191,12.986074,12.1489,13.424074,13.742548,14.112947,14.259471,15.208656,15.607033,14.076024,12.935204,13.156377,13.794156,13.69956,14.405455,14.699894,14.311075,14.650311,13.335898,13.383819,13.940348,14.345787,15.459173,15.417046,14.50288,15.639346,15.848851,15.581821,15.109691,14.6212845,14.004597,13.582404,13.907725,14.233059,15.295948,14.998747,14.973425,15.206853,15.5266,15.2848625,14.6482315,14.916112,15.2205105,15.70442,16.53054,16.248344,16.249489,16.36439,14.7798,14.576464
