city_index,country,location_name,MAE,RMSE,SMAPE_%,R2
0,Afghanistan,Kabul,3.4252294531627356,4.156448648867765,100.66273024811836,-0.06400187047536376
1,Thailand,Nan,1.1351105118618454,1.4384927118196567,4.135546450537396,0.31328495342832297
2,Vatican City,Vatican City,4.1145746153199045,5.096895170853426,67.37471282732457,-0.9061250750827905
3,Japan,Tokyo,2.867531460377176,3.333335125373457,31.276214298144346,-0.13317811668193702
4,Jordan,Amman,3.52131587039156,4.816282048169103,45.260278462761384,-1.2567174276932325
5,Iraq,Baghdad,5.426670524156162,6.355825375452932,70.03268558595379,-2.569069771016601
6,Burundi,Bujumbura,2.338402288711965,2.6745614263527004,10.091865019177208,-3.597592238022843
7,Ukraine,Kyiv,7.08914851762907,8.556588006502285,88.1774945077295,-2.6515443306464683
8,Uzbekistan,Tashkent,7.062823470636468,8.109318336433763,124.28282913163606,-0.8538402619359398
9,Malta,Valletta,2.0472533999602214,2.592070783648474,15.553786511147077,-0.6791725006264291
10,Ghana,Accra,0.6119164528367615,0.757993649672169,2.334382321171228,-0.9908328930815495
11,Poland,Warsaw,5.904215653157205,6.96507498036115,125.10521659925864,-1.546388689652881
12,Fiji Islands,Suva,1.586046426030054,1.964451712179149,5.730568830150993,-0.10212711199811175
13,Equatorial Guinea,Malabo,1.4318091259881052,1.713309511280577,5.654611167282172,-0.5686788320500675
14,Eritrea,Asmara,2.6139269215975474,3.4922022607781233,14.644223120302884,-0.9184628718689676
15,Chad,N'djamena,2.713076809100636,3.5316448952078088,13.382674021207674,-1.488481009127387
16,Senegal,Dakar,1.1188715707642551,1.3803788495582336,5.847210079302345,-4.7139088936433495
17,Marshall Islands,Majuro,0.8170550016663188,0.9999641910839222,2.8491459480463823,-0.3686399992473619
18,Malawi,Lilongwe,2.4522972658276005,3.019298818335799,11.445703115674107,-2.95413758744031
19,Mozambique,Maputo,2.0578167463389705,2.629948035437058,8.223397777997363,-0.599488161391041
20,United Arab Emirates,Abu Dhabi,1.0904430868098323,1.420042036497545,4.91957486321725,0.09421819612577287
21,Vanuatu,Port Vila,1.3036101427903668,1.6443614936193822,4.521759569328163,-0.20286699661825058
22,Italy,Rome,4.548871023077074,5.705179134347974,73.18729850795192,-1.0523906750698022
23,Kenya,Nairobi,1.4627849513332822,1.7186001629338745,7.141499453545444,-1.4884880950681105
24,Uganda,Kampala,2.7629615644743644,3.121085572833357,11.773055142791419,-3.865053578029257
25,Bosnia and Herzegovina,Sarajevo,6.393263815761864,7.665293004800475,155.84127818252952,-1.5750273622657254
26,Angola,Luanda,0.9382858693682875,1.169787983547097,3.626953581876296,-2.129389803787509
27,Sri Lanka,Colombo,1.155801797841959,1.4098619419436673,3.8669253184339185,-0.7101896671107681
28,Spain,Madrid,3.098655238813455,3.786149180950305,92.00684611663601,-1.5269242880216223
29,Andorra,Andorra La Vella,2.9920053544373637,4.040790850185774,72.15757635395347,-0.3858567244131401
30,Zambia,Lusaka,2.706992901477071,3.2906414262051653,14.125959592202802,-3.8094342579231686
31,Switzerland,Bern,5.393843973015183,6.666213389985967,150.52786168591166,-7.443108323397164
32,South Africa,Pretoria,1.5473521917220228,2.0438564197602265,7.636752892605311,-0.031119601753791137
33,Hungary,Budapest,5.339164829879911,6.4990112431963825,152.76466487762983,-0.8284103309214632
34,Rwanda,Kigali,1.79916414262342,2.2465781806727665,8.646223850256785,-0.4705613245170468
35,Papua New Guinea,Port Moresby,2.1615896929140908,2.802680705313236,7.673025182827288,-1.2790631741238006
36,Oman,Muscat,1.6091666480467075,2.0486287376211205,6.8591214963100375,0.0996718428387634
37,Niger,Niamey,2.260416177116446,2.5341745684798127,10.901141705039526,-1.7345578486165913
38,Nigeria,Abuja,2.157411707761208,2.7595452989813496,9.298103232761676,-0.7967428392754285
39,Namibia,Windhoek,2.5780339860510466,3.011694664480615,11.046278570970754,-0.4642749502875183
40,Netherlands,Amsterdam,2.792145527495358,3.549661431027119,120.95050243121604,-0.08013709706127736
41,Cyprus,Nicosia,2.3142996266129683,2.8138186054638203,21.11769709353155,-0.23919774065983335
42,Serbia,Belgrade,5.91680947593941,6.637145467735974,176.2825002349194,-1.0638044666355042
43,Indonesia,Jakarta,2.1891236780683654,2.948224985832016,7.6311871812619305,-0.9367701078642996
44,Cape Verde,Praia,1.044116659977799,1.1362114711516522,5.1079512653371895,-2.7260307588616857
45,Solomon Islands,Honiara,2.522563384282067,3.0620120721361586,8.65823938942655,-1.397565061603737
46,Slovakia,Bratislava,4.608909436575378,5.53650823337916,161.78120016022376,-1.4585523530092521
47,Singapore,Singapore,0.8195209264203596,1.0089600236748546,2.6885245371542155,-0.48310071295740653
48,Slovenia,Ljubljana,5.191690367153155,6.389162229265892,161.13227155215029,-1.0098887874180873
49,Germany,Berlin,4.687672637545979,5.517599722917256,142.25818908384932,-0.4679261069431413
50,Finland,Helsinki,4.48305753002124,5.217899303915861,77.04533278454558,-0.9944819129731841
51,Russia,Moscow,5.57875419027844,7.120794446883154,65.14388443830944,-0.8410139886687633
52,Madagascar,Antananarivo,2.5473958931478746,3.129056104024683,10.955957537792811,-3.51765101435403
53,Burkina Faso,Ouagadougou,2.638333614421448,2.9286502542793933,12.95728658793997,-2.2497531753571547
54,Armenia,Yerevan,3.9779694664686667,5.586089833032988,120.14857484546448,-1.5645905964063407
55,Tuvalu,Funafuti,0.922850331738932,1.2185598054713769,3.1632987936069785,-1.3169697671315626
56,Yemen,Sanaa,1.1822789213184266,1.4570826578083749,7.403024448707347,-0.23473145680275498
57,Austria,Vienna,4.095518856237543,4.777510845274234,139.45533578393767,-1.3243220273844876
58,Botswana,Gaborone,1.8140703167956236,2.322413721206848,8.118917727272532,-0.3497933475020718
59,Bahrain,Manama,2.8014635819628637,3.6130534682865423,14.941872441400283,-3.014841068960213
60,Tanzania,Dodoma,1.6631090155069912,1.8917816121525333,7.334924148208044,-1.9737532296711078
61,Turkmenistan,Ashgabat,6.528831783822741,7.2171012240831365,121.60655335591406,-0.3801097637153963
62,Syria,Damascus,5.293671396232931,6.113818836645167,120.05717292961388,-1.6724899558372188
63,Thailand,Bangkok,0.9706170318125373,1.18800393241492,3.1903675417104504,0.5297800769843783
64,Albania,Tirana,3.895208312210413,4.927618366610942,87.80457393588634,-0.6585133178371256
65,Australia,Canberra,4.895808608180821,5.518995307712191,18.905242445997033,0.2759058702270941
66,Azerbaijan,Baku,3.3933169175859854,4.193932923441203,56.92998290359842,-1.3189668078015893
67,Bangladesh,Dhaka,3.29552235488545,3.7219226445723943,13.180518447800726,-8.123978312348399
68,Belgium,Brussels,4.420646775324443,5.2534580093905525,157.8790810354478,-0.9960237693503058
69,Gabon,Libreville,1.6060859193074564,1.9351718250686263,6.1756535638929115,-0.7147913651373996
70,Guinea,Conakry,1.1683507939581008,1.5386929054435645,4.565174079120134,-1.1603940663038217
71,France,Paris,7.0134774315845165,7.609538218993739,168.2103436095022,-6.735218464890848
72,Portugal,Lisbon,4.151047504254557,5.425637169054539,44.93434994037937,-3.2933142797051245
73,New Zealand,Wellington,1.6195486586207324,2.0393275528337025,9.30970177351214,-0.18998730076088455
74,Mongolia,Ulaanbaatar,5.40383910570384,6.471478912555592,27.535289650968053,-0.667937703925473
75,Nepal,Kathmandu,1.0510190745919643,1.5181096450136409,6.31217185006446,-0.24805420463741035
76,Indonesia,Laos,1.9495110751387656,2.2879303246024207,6.918086022652817,-1.2326303720188259
77,Guinea-Bissau,Bissau,1.4847184511619618,2.0605684058785942,7.471487874390845,-0.9905030965754293
78,Central African Republic,Bangui,1.923763906347696,2.6732664673589093,7.974384068856119,-3.146960644996059
79,Saudi Arabia,Riyadh,3.660313813452439,4.722577037600199,27.30308874085136,-0.8747661663897872
80,Sweden,Stockholm,2.534467787508742,2.912820916381834,105.44206995687209,0.052177745776005646
81,Saint Lucia,Castries,1.0735266324082555,1.3116870405558603,4.171526720524481,-2.5184517226220726
82,Iran,Tehran,4.8906542334713015,5.336596340329552,109.93443306730637,-2.168137641758514
