frequency_cycles_per_hour,period_hours,power
0.007933789954337899,126.04316546762591,88.80482818390912
0.007990867579908675,125.14285714285715,1106.9226036728014
0.008047945205479452,124.25531914893617,15.411411863903192
0.008105022831050229,123.38028169014085,3621.052136531122
0.008162100456621005,122.5174825174825,9107.855159922574
0.00821917808219178,121.66666666666669,1576.5589126263174
0.008276255707762557,120.82758620689656,505.14827225275974
0.008333333333333333,120.0,640.7225172825454
0.00839041095890411,119.18367346938776,2413.4676940289864
0.008447488584474886,118.37837837837837,4602.567289255213
0.008504566210045661,117.58389261744968,1774.014299977313
0.008561643835616438,116.80000000000001,2751.2230222382764
0.008618721461187214,116.02649006622516,45.805810327883066
0.008675799086757991,115.26315789473684,1480.9239613603702
0.008732876712328768,114.50980392156862,334.3843124529896
0.008789954337899543,113.76623376623378,2435.2815409213904
0.00884703196347032,113.03225806451614,36.034514755213756
0.008904109589041096,112.3076923076923,2948.387093209794
0.008961187214611872,111.59235668789809,11273.764861606898
0.009018264840182649,110.88607594936708,4766.984891647511
0.009075342465753424,110.18867924528303,5371.644090114697
0.0091324200913242,109.5,2652.488145282373
0.009189497716894977,108.81987577639752,1974.4927611129674
0.009246575342465754,108.14814814814815,5851.870975568502
0.00930365296803653,107.48466257668711,768.0810263791875
0.009360730593607305,106.82926829268294,1595.0790448791874
0.009417808219178082,106.18181818181819,2332.534526656102
0.009474885844748858,105.5421686746988,3542.770238399036
0.009531963470319635,104.91017964071857,4752.288499173459
0.009589041095890411,104.28571428571428,1746.4947424381126
0.009646118721461186,103.66863905325445,6544.794315188069
0.009703196347031963,103.05882352941177,2598.0978358328607
0.00976027397260274,102.45614035087719,48.955314471992146
0.009817351598173516,101.86046511627907,4966.856144022718
0.009874429223744293,101.27167630057804,1183.3428367153008
0.009931506849315068,100.68965517241381,2696.7011036804493
0.009988584474885844,100.11428571428571,1722.3627080488793
0.01004566210045662,99.54545454545455,1044.4632589560238
0.010102739726027397,98.98305084745762,234.88623428823323
0.010159817351598174,98.42696629213482,1223.1125469080523
0.010216894977168949,97.87709497206704,1647.211294556841
0.010273972602739725,97.33333333333334,2554.653064272994
0.010331050228310502,96.79558011049724,82.83348589114807
0.010388127853881279,96.26373626373626,432.36085902296617
0.010445205479452055,95.73770491803278,284.05871767857593
0.01050228310502283,95.21739130434783,159.77330117379353
0.010559360730593607,94.70270270270271,138.21616667152054
0.010616438356164383,94.19354838709678,3982.5148605928234
0.01067351598173516,93.68983957219251,1403.6844365256416
0.010730593607305937,93.19148936170212,1170.641735344364
0.010787671232876711,92.69841269841271,429.4127638870716
0.010844748858447488,92.21052631578948,634.6008970122296
0.010901826484018265,91.72774869109948,850.2512468007309
0.010958904109589041,91.25,3671.0921615000816
0.011015981735159818,90.77720207253886,161.45926828595347
0.011073059360730593,90.30927835051547,418.7497871274738
0.01113013698630137,89.84615384615385,751.7027748115127
0.011187214611872146,89.38775510204081,1037.9163754756182
0.011244292237442922,88.93401015228426,5.690562763783523
0.011301369863013699,88.48484848484848,1698.9748302000219
0.011358447488584474,88.04020100502514,1890.7716118419835
0.01141552511415525,87.60000000000001,788.4977696744244
0.011472602739726027,87.16417910447761,32.21563239724123
0.011529680365296804,86.73267326732673,1589.6152406280607
0.01158675799086758,86.30541871921181,1651.5003857126267
0.011643835616438355,85.88235294117648,1473.1020401584474
0.011700913242009132,85.46341463414635,1027.4819504810396
0.011757990867579908,85.0485436893204,3414.224937427849
0.011815068493150685,84.6376811594203,343.9026388190954
0.011872146118721462,84.23076923076923,6081.8812066473765
0.011929223744292236,83.82775119617226,593.2440735445399
0.011986301369863013,83.42857142857143,10.556657318795388
0.01204337899543379,83.03317535545024,907.7424870680989
0.012100456621004566,82.64150943396227,1036.1418769508941
0.012157534246575343,82.25352112676056,552.5202417494651
0.012214611872146118,81.86915887850468,27.56827108071631
0.012271689497716894,81.48837209302326,186.33095975403847
0.012328767123287671,81.11111111111111,638.684918889526
0.012385844748858447,80.73732718894009,214.68935683135675
0.012442922374429224,80.36697247706422,984.2790715843188
0.012499999999999999,80.0,2204.084406963224
0.012557077625570776,79.63636363636364,516.4185079925105
0.012614155251141552,79.27601809954751,176.2905907226028
0.012671232876712329,78.91891891891892,503.54269693735074
0.012728310502283105,78.56502242152466,582.360988036248
0.01278538812785388,78.21428571428572,466.74276530513856
0.012842465753424657,77.86666666666667,1709.786633874218
0.012899543378995433,77.52212389380531,2695.1692824026773
0.01295662100456621,77.18061674008811,89.65672733971155
0.013013698630136987,76.84210526315789,731.6527678936711
0.013070776255707761,76.50655021834062,1788.2913037158391
0.013127853881278538,76.17391304347827,149.69635739423234
0.013184931506849315,75.84415584415585,536.4858039220505
0.013242009132420091,75.51724137931035,81.07597641763192
0.013299086757990868,75.1931330472103,363.6127523747498
0.013356164383561643,74.87179487179488,614.6848681110295
0.01341324200913242,74.55319148936171,1797.3640060097564
0.013470319634703196,74.23728813559322,1006.6855300247506
0.013527397260273973,73.92405063291139,68.50942069239247
0.01358447488584475,73.61344537815125,668.7830898463307
0.013641552511415524,73.30543933054393,1095.2493704352175
0.0136986301369863,73.0,374.45744822664716
0.013755707762557077,72.69709543568464,2111.8113511406596
0.013812785388127854,72.39669421487604,710.1000719438491
0.01386986301369863,72.09876543209876,381.0355357409755
0.013926940639269405,71.8032786885246,544.8164630248555
0.013984018264840182,71.51020408163265,491.8565526140289
0.014041095890410958,71.21951219512195,503.7515973241336
0.014098173515981735,70.93117408906883,254.84276925922484
0.014155251141552512,70.64516129032258,2158.8536660427144
0.014212328767123287,70.36144578313254,43.74179038253472
0.014269406392694063,70.08,1177.9900166434186
0.01432648401826484,69.80079681274901,1540.9653834229377
0.014383561643835616,69.52380952380952,712.4884487772414
0.014440639269406393,69.24901185770752,225.3118796898915
0.014497716894977168,68.97637795275591,715.6045348123203
0.014554794520547944,68.70588235294117,516.5743004875025
0.014611872146118721,68.4375,750.0165186923582
0.014668949771689498,68.17120622568093,83.6742592460866
0.014726027397260274,67.90697674418604,448.3805628624214
0.014783105022831049,67.64478764478766,856.5628883180525
0.014840182648401826,67.38461538461539,117.37821550925466
0.014897260273972602,67.1264367816092,76.2378745968348
0.014954337899543379,66.87022900763358,1676.3477576844994
0.015011415525114155,66.61596958174904,3055.6611845238067
0.01506849315068493,66.36363636363637,318.36156359657804
0.015125570776255707,66.11320754716982,964.5016935639528
0.015182648401826484,65.86466165413535,220.40065528248584
0.01523972602739726,65.6179775280899,1283.6200813961761
0.015296803652968037,65.3731343283582,1044.9084998858737
0.015353881278538812,65.13011152416357,974.4915634350957
0.015410958904109588,64.88888888888889,266.29012260869075
0.015468036529680365,64.64944649446495,182.1602098526257
0.015525114155251141,64.41176470588235,1352.4509936153781
0.015582191780821918,64.17582417582418,256.129863384337
0.015639269406392695,63.941605839416056,441.275232878347
0.01569634703196347,63.70909090909091,2004.5818688029158
0.015753424657534248,63.47826086956521,407.37700104069705
0.015810502283105023,63.24909747292419,721.3045922975587
0.015867579908675798,63.021582733812956,1446.2058456208006
0.015924657534246576,62.795698924731184,419.396771302839
0.01598173515981735,62.57142857142858,65.37265203081017
0.01603881278538813,62.34875444839857,1086.9960063100748
0.016095890410958904,62.12765957446808,2657.777530829589
0.01615296803652968,61.90812720848057,819.3726920293363
0.016210045662100457,61.690140845070424,59.01419056076021
0.016267123287671232,61.47368421052632,21.31098578034579
0.01632420091324201,61.25874125874125,177.00021574123252
0.016381278538812785,61.045296167247386,1161.109563597761
0.01643835616438356,60.83333333333334,790.3298989269816
0.01649543378995434,60.622837370242216,231.27302595348726
0.016552511415525113,60.41379310344828,1702.1972291605737
0.01660958904109589,60.20618556701031,579.1817953670924
0.016666666666666666,60.0,4304.149704939674
0.01672374429223744,59.79522184300342,560.9442814559638
0.01678082191780822,59.59183673469388,840.7531034801008
0.016837899543378994,59.38983050847458,92.41010618796045
0.016894977168949773,59.189189189189186,628.6258462298858
0.016952054794520548,58.98989898989899,388.4924707772844
0.017009132420091323,58.79194630872484,939.0742494377903
0.0170662100456621,58.59531772575251,179.44032251046735
0.017123287671232876,58.400000000000006,87.5572354301517
0.017180365296803654,58.20598006644518,857.4185261301777
0.01723744292237443,58.01324503311258,1139.936085321138
0.017294520547945204,57.82178217821783,597.4079681204429
0.017351598173515982,57.63157894736842,1904.8719227105219
0.017408675799086757,57.442622950819676,1574.9567664944739
0.017465753424657535,57.25490196078431,296.2326850367944
0.01752283105022831,57.06840390879479,768.6977764390479
0.017579908675799085,56.88311688311689,1940.3524187039077
0.017636986301369863,56.69902912621359,453.5182054504642
0.01769406392694064,56.51612903225807,104.20123307803699
0.017751141552511417,56.33440514469453,110.43695323869326
0.01780821917808219,56.15384615384615,48.333282563564175
0.017865296803652966,55.974440894568694,275.33051274646687
0.017922374429223745,55.796178343949045,242.31540458633546
0.01797945205479452,55.61904761904762,308.5280461566421
0.018036529680365298,55.44303797468354,1165.9710922522247
0.018093607305936073,55.26813880126183,1241.6587135784785
0.018150684931506848,55.09433962264151,2267.6860741632067
0.018207762557077626,54.921630094043884,1541.4606664951968
0.0182648401826484,54.75,432.19937671069744
0.01832191780821918,54.57943925233644,168.15230772132057
0.018378995433789954,54.40993788819876,819.8049521817203
0.01843607305936073,54.24148606811146,2741.499866093712
0.018493150684931507,54.074074074074076,1099.2068117771569
0.018550228310502282,53.90769230769231,402.07796981502366
0.01860730593607306,53.74233128834356,949.3923642871817
0.018664383561643835,53.57798165137615,1717.4374821403162
0.01872146118721461,53.41463414634147,2945.719199792065
0.01877853881278539,53.25227963525836,271.6943847223442
0.018835616438356163,53.09090909090909,2842.0595633382864
0.01889269406392694,52.93051359516616,322.16606001511155
0.018949771689497717,52.7710843373494,1685.7218873911577
0.01900684931506849,52.612612612612615,229.32119937643202
0.01906392694063927,52.455089820359284,2017.1489294304617
0.019121004566210045,52.29850746268657,55.4325457344907
0.019178082191780823,52.14285714285714,266.4211762892643
0.019235159817351598,51.98813056379822,528.2014384966577
0.019292237442922373,51.834319526627226,21.217895318077513
0.01934931506849315,51.68141592920354,3235.133598772565
0.019406392694063926,51.529411764705884,4620.081620331141
0.019463470319634704,51.3782991202346,1224.8210252198455
0.01952054794520548,51.228070175438596,319.93897775721064
0.019577625570776254,51.078717201166185,1327.1413444092982
0.019634703196347032,50.93023255813954,40.657373054820575
0.019691780821917807,50.78260869565218,1702.240204839285
0.019748858447488585,50.63583815028902,1816.0005443902683
0.01980593607305936,50.48991354466859,182.4526421748585
0.019863013698630135,50.344827586206904,69.12592127835963
0.019920091324200914,50.20057306590258,542.6495482439375
0.01997716894977169,50.05714285714286,1587.960346589129
0.020034246575342467,49.914529914529915,343.2610702333524
0.02009132420091324,49.77272727272727,142.03053468402877
0.020148401826484016,49.63172804532579,1271.3785619813218
0.020205479452054795,49.49152542372881,228.77551798590414
0.02026255707762557,49.35211267605634,9.292891660840997
0.020319634703196348,49.21348314606741,318.3286272899678
0.020376712328767123,49.075630252100844,48.07529472882947
0.020433789954337898,48.93854748603352,1590.7007422141412
0.020490867579908676,48.80222841225627,356.8746380751288
0.02054794520547945,48.66666666666667,1743.2808955239939
0.02060502283105023,48.531855955678665,5362.794828308316
0.020662100456621004,48.39779005524862,946.7802975261803
0.02071917808219178,48.26446280991736,823.8739466848153
0.020776255707762557,48.13186813186813,1649.9292871029556
0.020833333333333332,48.0,2710.937777777783
