last_updated,observed,trend,seasonal,residual
2024-07-29,28.2,29.306325484547667,-0.5502929662114804,-0.5560325183361883
2024-07-30,29.7,29.313368569844364,0.7320485661462136,-0.34541713599058
2024-07-31,28.2,29.32629933188689,-1.1651412380387043,0.03884190615181282
2024-08-01,28.9,29.34665176868702,-1.3699882764823972,0.9233365077953728
2024-08-02,29.5,29.37555093941196,0.42581317559440734,-0.30136411500636484
2024-08-03,29.5,29.413182386895897,-0.7212158850047357,0.8080334981088377
2024-08-04,28.0,29.458661423573385,-0.9643921035139389,-0.49426932005944835
2024-08-05,28.1,29.510664141869093,-1.1722397912461138,-0.23842435062297795
2024-08-06,28.4,29.567559163161715,-0.3903552918587581,-0.7772038713029588
2024-08-07,28.3,29.62762001031937,-0.4752070296598669,-0.8524129806595013
2024-08-08,28.9,29.689537523935737,-0.3165417840650451,-0.47299573987069365
2024-08-09,29.4,29.752291388214065,0.9891846278488745,-1.3414760160629413
2024-08-10,30.0,29.81530023096324,1.635525417845807,-1.4508256488090439
2024-08-11,30.0,29.87851487198832,-0.07535406811647821,0.1968391961281597
2024-08-12,30.0,29.94191040134701,0.9366032093048916,-0.8785136106519005
2024-08-13,29.7,30.00483235799931,-0.6042881856873313,0.29945582768802126
2024-08-14,34.0,30.065918099165746,3.2346141978814007,0.6994677029528553
2024-08-15,35.0,30.12322105474829,4.055905145044339,0.820873800207373
2024-08-16,35.3,30.174731252650467,3.9090330543842002,1.2162356929653306
2024-08-17,36.0,30.218844476102092,-2.198428565878061,7.979584089775969
2024-08-18,34.3,30.254894451797657,-1.9057830282021524,5.950888576404491
2024-08-19,32.4,30.282729209402213,1.0546009125426479,1.0626698780551393
2024-08-20,30.0,30.301673152113203,0.6146270420633481,-0.9163001941765501
2024-08-21,31.1,30.311020749665666,0.020882138980993475,0.7680971113533417
2024-08-22,29.2,30.310794366943114,-1.4986380156137595,0.38784364867064625
2024-08-23,31.3,30.300756066630615,-0.4084713103754398,1.4077152437448248
2024-08-24,29.4,30.2804118406104,-1.698193698042489,0.8177818574320845
2024-08-25,32.3,30.249361084484576,-1.489801521432239,3.5404404369476623
2024-08-26,32.3,30.207619491943177,-0.10505956489619832,2.1974400729530217
2024-08-27,32.2,30.155545436098226,0.44849564222140903,1.5959589216803671
2024-08-28,31.0,30.093732424411915,0.28433363491441566,0.6219339406736708
2024-08-29,31.2,30.022968013867352,1.1853374221164572,-0.008305435983810838
2024-08-30,30.1,29.944234935795432,-0.6750390952204156,0.8308041594249858
2024-08-31,33.3,29.85867229234287,-1.13696922268245,4.5782969303395795
2024-09-01,30.3,29.767368790553885,-0.09463068911319363,0.6272618985593112
2024-09-02,30.3,29.67071893682706,0.048874845427944055,0.5804062177449971
2024-09-03,30.4,29.568679772661607,-0.5084765445997468,1.3397967719381398
2024-09-04,31.2,29.461059596205857,-1.2703657276181741,3.009306131412316
2024-09-05,33.2,29.347753070911175,-0.8187490855145985,4.670996014603425
2024-09-06,32.4,29.22868403263051,-1.27896669109566,4.450282658465149
2024-09-07,33.2,29.10381846951539,-0.9492051021393958,5.045386632624009
2024-09-08,33.2,28.9734939290609,1.1067800105255017,3.1197260604135977
2024-09-09,30.0,28.83823876143739,1.150080882423123,0.01168035613948959
2024-09-10,28.1,28.69861985998134,-0.7028723387589947,0.10425247877765642
2024-09-11,28.2,28.55544679672117,-0.04950331720524838,-0.30594347951592127
2024-09-12,28.2,28.40948654441713,-0.45694501532039683,0.24745847090326478
2024-09-13,27.3,28.26117391282515,1.4488306388677192,-2.410004551692868
2024-09-14,25.3,28.11076744566681,3.0977724135379905,-5.908539859204801
2024-09-15,26.1,27.958390432658135,3.0312283800574353,-4.889618812715568
2024-09-16,26.1,27.804113209778723,-1.3458336561797477,-0.35827955359897246
2024-09-17,25.2,27.64830153755933,-2.0184032363863946,-0.4298983011729369
2024-09-18,25.0,27.491864463496825,1.6904656434817507,-4.182330106978576
2024-09-19,27.1,27.3361740809527,0.17308750383669308,-0.409261584789391
2024-09-20,26.2,27.182450278048904,-0.13102848160971362,-0.8514217964391904
2024-09-21,25.3,27.031760651295407,-1.0927986780672438,-0.6389619732281631
2024-09-22,27.2,26.88486833150879,0.34538666165252996,-0.03025499316132141
2024-09-23,25.4,26.74232735234371,-0.5655643426393745,-0.7767630097043394
2024-09-24,25.1,26.6044753593755,-0.8166798998780753,-0.6877954594974227
2024-09-25,26.1,26.471515317436264,0.03250518014475361,-0.40402049758101555
2024-09-26,27.1,26.343648142789608,0.4822252982146726,0.2741265589957216
2024-09-27,28.1,26.221113282065517,0.9499333773149436,0.9289533406195396
2024-09-28,29.2,26.104014954763688,1.0480000585306055,2.047984986705707
2024-09-29,25.3,25.992117041319275,-0.28941681448039974,-0.4027002268388742
2024-09-30,24.1,25.884910876487698,-0.9504067271508935,-0.8345041493368015
2024-10-01,25.0,25.781437805929315,-0.4003029271360564,-0.381134878793258
2024-10-02,26.1,25.680594497484684,0.3251592510925633,0.09424625142275289
2024-10-03,29.4,25.581455849772734,-0.6387806030867862,4.457324753314051
2024-10-04,23.1,25.483470746559718,-0.9854304802659672,-1.398040266293748
2024-10-05,25.2,25.386443446150597,-0.5282078815319792,0.341764435381382
2024-10-06,23.2,25.29012802820047,-1.5854469695998539,-0.5046810586006174
2024-10-07,23.6,25.194077207214114,-0.5127660003669628,-1.0813112068471504
2024-10-08,26.4,25.09767142510572,1.1033451352148556,0.19898343967942367
2024-10-09,27.2,25.000548456126772,0.5702076804430851,1.6292438634301405
2024-10-10,28.3,24.90259277350573,-1.2132719569862636,4.610679183480535
2024-10-11,24.9,24.803687115714517,-0.1607211460596324,0.25703403034511396
2024-10-12,24.3,24.703705523015074,-0.6642529832397921,0.26054746022471775
2024-10-13,25.3,24.602604057487852,0.3912382957224928,0.3061576467896572
2024-10-14,26.1,24.500227429441136,2.267969877196572,-0.6681973066377047
2024-10-15,25.3,24.39630962789118,2.14558657376665,-1.2418962016578305
2024-10-16,25.2,24.290684015666734,-0.4597938616703592,1.3691098460036244
2024-10-17,25.0,24.183283743174982,-1.446050193752416,2.262766450577434
2024-10-18,26.1,24.074079131143495,1.093692125460674,0.9322287433958323
2024-10-19,24.1,23.963044095815857,0.45244996114148417,-0.3154940569573377
2024-10-20,23.1,23.850184523197765,0.10213466129607575,-0.8523191844938403
2024-10-21,22.9,23.73549182443576,-0.1978260056747875,-0.6376658187609721
2024-10-22,24.2,23.61914702893254,0.6481268915593442,-0.06727392049188552
2024-10-23,24.2,23.50158667299398,0.09206870118788207,0.6063446258181386
2024-10-24,24.3,23.383281105147283,-0.7469444185290482,1.6636633133817647
2024-10-25,24.1,23.26455407556139,-0.5739903367100964,1.4094362611487092
2024-10-26,23.3,23.14554711123666,-0.03098460983092885,0.1854374985942684
2024-10-27,24.0,23.026101437160765,1.0524324053814782,-0.07853384254224238
2024-10-28,23.1,22.905940487323896,0.8585227305798565,-0.6644632179037515
2024-10-29,22.2,22.784987953581226,0.18696544571666968,-0.771953399297896
2024-10-30,22.2,22.663287738260063,-0.6258498255886411,0.16256208732857758
2024-10-31,22.0,22.540858269267712,-0.5882520076578699,0.04739373839015926
2024-11-01,23.3,22.41785369672016,0.011142780868677843,0.8710035224111614
2024-11-02,21.0,22.294558712068778,-0.7471942778048755,-0.5473644342639012
2024-11-03,21.3,22.171142398373373,-0.6830942569891582,-0.18804814138421477
2024-11-04,21.2,22.0474777334817,-0.09418683113442225,-0.7532909023472776
2024-11-05,21.3,21.923445272608443,-1.5903919708321266,0.9669466982236834
2024-11-06,23.0,21.799050519538564,-0.1139176763478836,1.3148671568093206
2024-11-07,22.2,21.67420118086396,0.9729708168430786,-0.44717199770703786
2024-11-08,21.1,21.548580458193776,0.16060188826980476,-0.6091823464635802
2024-11-09,19.2,21.42201333590775,-1.446387067706324,-0.7756262682014246
2024-11-10,21.1,21.294371044307752,-0.03532564826504903,-0.15904539604269985
2024-11-11,19.3,21.165498268555663,-0.42303037457778053,-1.4424678939778808
2024-11-12,17.2,21.035378600680037,0.13612380540385455,-3.971502406083893
2024-11-13,22.2,20.904132038971255,1.6475018062481208,-0.351633845219375
2024-11-14,22.4,20.771864358282777,1.583720579883638,0.04441506183358257
2024-11-15,20.3,20.63859313307411,-0.08837599733796354,-0.2502171357361469
2024-11-16,19.0,20.504670156874024,-1.4959907156098444,-0.008679441264177967
2024-11-17,20.1,20.37081429066899,0.47439742379790883,-0.7452117144668975
2024-11-18,22.1,20.237843313452785,0.7697898734214934,1.0923668131257216
2024-11-19,22.0,20.106336832461395,0.33803903863462414,1.5556241289039825
2024-11-20,22.1,19.976551145650742,0.6456710101732693,1.4777778441759892
2024-11-21,21.2,19.848465538050522,0.653670733620997,0.6978637283284783
2024-11-22,22.0,19.721866890791727,0.16303456708649708,2.1150985421217747
2024-11-23,18.2,19.59640664193618,-0.7648128276437679,-0.6315938142924118
2024-11-24,17.1,19.471667498158848,-1.0630937036660477,-1.3085737944927978
2024-11-25,18.4,19.347316035094654,-0.3915125332835376,-0.5558035018111163
2024-11-26,20.3,19.223070402960026,0.7351373603472812,0.34179223669269376
2024-11-27,19.2,19.098675135857288,0.40062762777583066,-0.2993027636331185
2024-11-28,21.2,18.973788944756905,0.5796247138261752,1.6465863414169206
2024-11-29,20.0,18.847978690763785,-0.258590568628427,1.4106118778646426
2024-11-30,17.3,18.720922283340435,-0.6266803847294502,-0.7942418986109843
2024-12-01,16.1,18.592401783473182,-0.1639224206305035,-2.3284793628426783
2024-12-02,17.1,18.46251531559259,-0.8116100631488764,-0.5509052524437124
2024-12-03,19.0,18.33175225623683,-0.06961183465695424,0.7378595784201245
2024-12-04,19.2,18.200772015472918,0.04210004513901468,0.9571279393880658
2024-12-05,14.2,18.070173622032446,-1.2670987754570993,-2.603074846575346
2024-12-06,18.2,17.94067180679687,0.22041263261322627,0.03891556058990275
2024-12-07,18.0,17.81326077530449,0.6457899698098692,-0.4590507451143573
2024-12-08,15.1,17.689037862903426,-0.13711049694794494,-2.4519273659554806
2024-12-09,16.1,17.56900394871715,-1.397040547635002,-0.07196340108214727
2024-12-10,17.1,17.454130290064306,0.15980373242460888,-0.5139340224889146
2024-12-11,17.2,17.345369139360635,-0.03205486129483255,-0.11331427806580407
2024-12-12,17.0,17.24352589078664,0.11507006764673612,-0.35859595843337644
2024-12-13,20.2,17.149195283336898,1.0396236311269873,2.0111810855361156
2024-12-14,21.0,17.062851220710467,1.221996716034582,2.7151520632549513
2024-12-15,17.2,16.98472863096605,-0.11950048068531184,0.3347718497192602
2024-12-16,14.3,16.914541835361884,-1.4848069183637762,-1.1297349169981068
2024-12-17,16.2,16.851522641518425,-0.0497902639867296,-0.6017323775316967
2024-12-18,17.3,16.794482622966623,0.7532608791598308,-0.24774350212645402
2024-12-19,17.3,16.742216991324725,0.5624296968813801,-0.004646688206104699
2024-12-20,17.7,16.693783758567655,1.3336074002050733,-0.32739115877272695
2024-12-21,16.1,16.648591687221185,0.6838300018836015,-1.2324216891047843
2024-12-22,15.0,16.60629559214623,-0.2932359538331549,-1.3130596383130726
2024-12-23,14.0,16.566964668674988,-0.6003359734793058,-1.9666286951956824
2024-12-24,13.8,16.530875873740303,-1.054267901413191,-1.676607972327112
2024-12-25,12.8,16.498274108743217,-0.3323993268261765,-3.3658747819170394
2024-12-26,14.9,16.469378061418126,0.6065062951037015,-2.175884356521827
2024-12-27,16.2,16.444464263640846,0.21770338506737713,-0.462167648708224
2024-12-28,16.4,16.423841838004904,0.939008052676795,-0.9628498906817011
2024-12-29,15.0,16.407965061577023,-0.48391394488368683,-0.9240511166933363
2024-12-30,17.1,16.397438951561696,-0.7950372406792597,1.4975982891175654
2024-12-31,16.3,16.39278748943929,-0.3189568611205534,0.22616937168126583
2025-01-01,16.1,16.394014860883658,-0.13952970725651004,-0.15448515362714588
2025-01-02,16.5,16.40066765408922,0.26822976476634625,-0.16889741885556475
2025-01-03,16.2,16.412361992263776,-0.07351787752530849,-0.13884411473846825
2025-01-04,16.1,16.42908119162704,-1.2394527631649115,0.9103715715378726
2025-01-05,16.3,16.45066498791381,0.0032311234912108105,-0.15389611140502168
2025-01-06,18.2,16.476823344681126,0.04688911927306087,1.6762875360458125
2025-01-07,18.3,16.50705246936341,-0.32452355807762545,2.1174710887142183
2025-01-08,16.1,16.540369156995567,-0.8109085280992525,0.3705393711036855
2025-01-09,17.2,16.575446657318064,0.8491752434355018,-0.22462190075356503
2025-01-10,18.2,16.610733759813247,0.48545659403267893,1.1038096461540725
2025-01-11,17.4,16.644683360831504,0.11623567594830994,0.6390809632201844
2025-01-12,16.1,16.67597688279365,0.6033792166434991,-1.1793560994371468
2025-01-13,16.2,16.70340993603131,1.0112601817370286,-1.5146701177683397
2025-01-14,14.4,16.725921429834642,0.11420634066029253,-2.440127770494934
2025-01-15,14.3,16.742631833370645,-0.6887262685871381,-1.7539055647835067
2025-01-16,16.0,16.75285730607839,0.15612542795411988,-0.9089827340325094
2025-01-17,17.3,16.756442712882436,0.44851217481791833,0.09504511229964763
2025-01-18,16.1,16.753841763226234,0.40021755322030983,-1.0540593164465424
2025-01-19,18.4,16.74583375714813,1.2583300357712353,0.3958362070806345
2025-01-20,18.0,16.733336617601463,0.42446636991023795,0.8421970124882989
2025-01-21,16.4,16.717502108770876,-1.5803512722968525,1.2628491635259742
2025-01-22,18.3,16.69949052299422,-0.19967272011110992,1.8001821971168894
2025-01-23,18.1,16.68020072058819,-0.7197963285895281,2.13959560800134
2025-01-24,18.3,16.66012496119533,-0.43906159115984217,2.078936629964513
2025-01-25,18.3,16.639506973527624,0.2984539606577863,1.3620390658145922
2025-01-26,17.2,16.618471225155794,0.16293954593054788,0.4185892289136568
2025-01-27,18.3,16.597078498978604,0.6578426570543079,1.0450788439670902
2025-01-28,19.4,16.575335322306373,-0.9664817228130103,3.791146400506637
2025-01-29,14.0,16.55318111796035,-0.7969394748897571,-1.7562416430705916
2025-01-30,16.1,16.530675293470072,-0.002900412650677725,-0.42777488081939197
2025-01-31,18.1,16.507953074357555,0.06348043488667242,1.5285664907557752
2025-02-01,17.3,16.485255616133365,-0.038589433695328676,0.853333817561964
2025-02-02,16.2,16.462715555976697,-0.5719002435582546,0.30918468758155626
2025-02-03,15.1,16.440170818332124,-1.0032606944106786,-0.33691012392144515
2025-02-04,16.1,16.417177739947178,-0.4281432792860494,0.11096553933887421
2025-02-05,15.1,16.392961410425713,-0.433104408865495,-0.8598570015602185
2025-02-06,15.1,16.366769596337377,0.011221118125170876,-1.2779907144625486
2025-02-07,15.0,16.338090212019416,-0.1484321929016394,-1.1896580191177772
2025-02-08,13.1,16.306602708644114,1.819844098078185,-5.0264468067223
2025-02-09,16.4,16.272337833749432,0.5183679141737334,-0.3907057479231675
2025-02-10,14.2,16.235907114102925,0.49025654023503296,-2.5261636543379584
2025-02-11,15.2,16.198409330677745,0.25419893299735713,-1.2526082636751017
2025-02-12,16.2,16.161101671465754,0.8522967038202407,-0.8133983752859955
2025-02-13,17.3,16.125547935150216,0.24637162515265193,0.9280804396971334
2025-02-14,18.3,16.093476840613928,0.39169900464430846,1.814824154741764
2025-02-15,17.2,16.06639637613806,0.7460633545580475,0.3875402693038943
2025-02-16,15.1,16.045358044363905,0.25592625414521647,-1.2012842985091208
2025-02-17,17.3,16.031127461960967,-0.018976018667577393,1.28784855670661
2025-02-18,17.3,16.024088490297014,0.7448321932683587,0.5310793164346279
2025-02-19,16.1,16.024258358197145,0.29172943090091835,-0.2159877890980617
2025-02-20,12.3,16.031138070269982,-2.3369071701229593,-1.3942309001470221
2025-02-21,15.0,16.04380548721599,0.7586723831818548,-1.802477870397846
2025-02-22,15.3,16.061169237188754,-0.3416900056828351,-0.4194792315059175
2025-02-23,15.1,16.082244189144575,-0.28852174782009066,-0.6937224413244838
2025-02-24,16.1,16.106327887315338,0.15120504677456684,-0.15753293408990388
2025-02-25,16.3,16.132917452758875,-0.07486896397490421,0.24195151121602976
2025-02-26,16.1,16.161577481527623,0.19778216746293337,-0.25935964899055364
2025-02-27,14.1,16.191894978106053,-1.2404878524722687,-0.8514071256337843
2025-02-28,16.0,16.223318707852254,-1.109998216911103,0.8866795090588475
2025-03-01,17.3,16.25501599046292,0.3416439684033664,0.7033400411337141
2025-03-02,16.2,16.286137249081442,-0.16982683552625216,0.08368958644480884
2025-03-03,15.1,16.315986949490238,-0.5834907339191648,-0.6324962155710736
2025-03-04,14.4,16.344047299152955,-1.1094733993744403,-0.8345738997785137
2025-03-05,15.2,16.369979000986387,-0.6779151585043418,-0.49206384248204493
2025-03-06,15.0,16.393778546240377,-0.4282146339789492,-0.9655639122614268
2025-03-07,14.4,16.415869654317937,-0.7199773274514248,-1.2958923268665128
2025-03-08,17.2,16.436978705100216,0.14906695858294647,0.6139543363168372
2025-03-09,18.0,16.457940142142192,0.40094993936737094,1.1411099184904359
2025-03-10,19.3,16.479556599074606,2.333580469077699,0.48686293184769625
2025-03-11,23.1,16.50230331886029,0.42927614125298386,6.1684205398867284
2025-03-12,19.0,16.526466846140973,0.4251061596949455,2.048426994164082
2025-03-13,18.2,16.55218393755149,0.13289443277234816,1.5149216296761594
2025-03-14,20.2,16.579356687306028,0.9233145166823225,2.69732879601165
2025-03-15,24.4,16.607662311679007,0.3726486639217413,7.419689024399251
2025-03-16,18.2,16.636777605364856,1.7504565086811765,-0.1872341140460314
2025-03-17,18.4,16.666608417222992,1.2000008964410118,0.533390686335995
2025-03-18,18.1,16.697242453949702,-0.12223770721991553,1.524995253270216
2025-03-19,15.4,16.728693758114197,-0.17265762359449044,-1.1560361345197059
2025-03-20,15.3,16.76109815964958,0.27123214556367303,-1.732330305213253
2025-03-21,16.1,16.79475123978174,0.3818804890408779,-1.0766317288226155
2025-03-22,18.1,16.830187163398307,-3.0278215804672066,4.2976344170689025
2025-03-23,21.2,16.86798165602449,1.1490988944897291,3.18291944948578
2025-03-24,21.4,16.908493918937282,-0.20289996484736827,4.694406045910085
2025-03-25,16.0,16.951842698078615,-0.6019325998749514,-0.3499100982036616
2025-03-26,16.0,16.99795518621132,-0.2509022476975175,-0.7470529385138036
2025-03-27,16.2,17.04662917623875,-0.6232104537078194,-0.22341872253092987
2025-03-28,16.1,17.09777691564319,-0.3436342755635678,-0.6541426400796233
2025-03-29,16.1,17.151454894381036,-1.2777988727473044,0.22634397836626974
2025-03-30,15.4,17.207711893763246,-1.3353899183542732,-0.472321975408974
2025-03-31,17.0,17.266881227971474,0.56626854847777,-0.8331497764492433
2025-04-01,15.3,17.329652315811135,-0.42906294921633753,-1.6005893665947966
2025-04-02,16.1,17.39701148090479,-0.8979268170206187,-0.39908466388417096
2025-04-03,16.1,17.470034185763083,-1.2596764922463877,-0.11035769351669344
2025-04-04,17.1,17.549570829686118,-0.4850262238868982,0.03545539420078114
2025-04-05,17.0,17.636176178461948,-0.28234687920586665,-0.35382929925608053
2025-04-06,17.3,17.730015776275433,-0.6269875691936655,0.19697179291823375
2025-04-07,16.2,17.830906510502654,0.7879888982395775,-2.418895408742232
2025-04-08,16.1,17.938631341465097,1.2903738482392277,-3.1290051897043227
2025-04-09,16.1,18.05311098345474,2.7869709870862205,-4.74008197054096
2025-04-10,18.0,18.174319404167086,0.45385424058355406,-0.628173644750639
2025-04-11,18.3,18.30177706450376,0.5264561415588139,-0.5282332060625734
2025-04-12,18.2,18.43477982850958,0.2875673226155639,-0.5223471511251461
2025-04-13,19.3,18.572696659621386,1.12223071419997,-0.39492737382135346
2025-04-14,19.0,18.714793009520527,0.318701982998826,-0.033494992519351285
2025-04-15,21.1,18.859951475517207,2.210767399515365,0.029281124967429406
2025-04-16,20.4,19.006949335295868,1.1120692012592128,0.2809814634449168
2025-04-17,18.3,19.154778015802155,-0.22132306213617348,-0.6334549536659786
2025-04-18,19.2,19.302940228355588,-0.5811770091523519,0.47823678079676313
2025-04-19,20.0,19.451097128630987,-0.41260746764853007,0.9615103390175435
2025-04-20,20.3,19.598848387272106,0.2925278812365508,0.40862373149134257
2025-04-21,16.3,19.745805300653476,-3.3115043761434624,-0.1343009245100113
2025-04-22,21.4,19.891591549978315,1.2333672471720911,0.275041202849593
2025-04-23,19.3,20.036158695873084,-0.1357422513623856,-0.6004164445106994
2025-04-24,19.2,20.17947908154775,-0.6104830616204413,-0.3689960199273088
2025-04-25,20.3,20.32155130938455,-0.5837839112103314,0.5622326018257837
2025-04-26,19.2,20.46244255250022,-1.1079380908467615,-0.15450446165345966
2025-04-27,20.1,20.60219623530223,-0.8034587948431766,0.30126255954094816
2025-04-28,19.4,20.74069678043851,-0.9403805490873488,-0.40031623135116234
2025-04-29,19.3,20.87776006864987,-1.5217013126602186,-0.05605875598964971
2025-04-30,22.3,21.013269692863755,0.5153266627127032,0.7714036444235433
2025-05-01,24.2,21.147232387825547,-0.6403509374520591,3.6931185496265115
2025-05-02,25.1,21.279652121112935,-0.6984461729427223,4.51879405182979
2025-05-03,25.2,21.410654374655252,-0.9813181164194732,4.770663741764221
2025-05-04,22.1,21.540578599196348,-0.38536347688378414,0.9447848776874395
2025-05-05,23.0,21.669883152669904,-0.07957563103888855,1.409692478368985
2025-05-06,22.1,21.798968332695637,-0.2004966771087701,0.5015283444131349
2025-05-07,24.1,21.92798152403752,1.4393014358973348,0.7327170400651468
2025-05-08,24.3,22.056835771577546,1.7113279689053509,0.5318362595171031
2025-05-09,24.3,22.185507484501883,2.8292499840145906,-0.7147574685164741
2025-05-10,23.2,22.314333700611655,0.6838570037526838,0.20180929563565897
2025-05-11,22.1,22.443894557639155,0.29067832702337226,-0.6345728846625249
2025-05-12,22.4,22.57476584712447,0.03652805377097057,-0.21129390089544486
2025-05-13,23.2,22.70739879523771,0.7102078418182811,-0.2176066370559937
2025-05-14,22.1,22.842217929864017,0.03444609713265447,-0.77666402699667
2025-05-15,20.2,22.979592904660812,2.1458125493314335,-4.925405453992248
2025-05-16,21.2,23.11991338821618,0.9808655361886974,-2.9007789244048787
2025-05-17,21.0,23.26361028456219,0.06128108794926951,-2.324891372511459
2025-05-18,22.1,23.411019578086567,-0.8502162526726638,-0.46080332541390234
2025-05-19,22.1,23.562525128963674,-0.7233454300956905,-0.7391796988679822
